epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8630448,0.10444793,0.205051,0.0482482,10.0,-1.4148433,0.0,20.0,0.0
1,0.85936856,0.104817785,0.20460817,0.057809506,20.0,-1.7423441,0.3,40.0,0.0
2,0.856512,0.10404688,0.20426503,0.05986228,30.0,-3.2740867,0.0,60.0,0.1
3,0.8548827,0.10631148,0.20497464,0.066577695,40.0,-3.6006513,0.1,80.0,0.05
4,0.8534884,0.10547326,0.20520695,0.067558266,50.0,-4.278329,0.3,100.0,0.0
5,0.85313034,0.10889242,0.204909,0.07092845,60.0,-5.3363,0.1,120.0,0.2
6,0.85253567,0.107184805,0.20553346,0.07457644,70.0,-5.102442,0.3,140.0,0.05
7,0.8512555,0.1065023,0.20492868,0.07494836,80.0,-6.00807,0.2,160.0,0.0
8,0.8488229,0.10867014,0.20385844,0.0757509,90.0,-6.861281,0.2,180.0,0.1
9,0.84788376,0.10849772,0.20358127,0.075317286,100.0,-5.02832,0.5,200.0,0.0
10,0.8478678,0.10787021,0.20373549,0.074166276,110.0,-6.7946777,0.5,220.0,0.1
11,0.84854215,0.1073674,0.20416497,0.07588068,120.0,-8.73144,0.3,240.0,0.0
12,0.8486576,0.10712647,0.2041366,0.07665593,130.0,-9.15587,0.1,260.0,0.0
13,0.84828955,0.10798883,0.20375516,0.07779385,140.0,-7.2923064,0.4,280.0,0.05
14,0.8472593,0.107890606,0.20353308,0.07850009,150.0,-8.423492,0.3,300.0,0.0
15,0.8470063,0.10820701,0.20350808,0.08004365,160.0,-9.873363,0.2,320.0,0.05
16,0.8467493,0.10879064,0.20397337,0.08258689,170.0,-7.903585,0.5,340.0,0.0
17,0.84688133,0.10893029,0.20394345,0.08422597,180.0,-11.556283,0.0,360.0,0.1
18,0.84678245,0.109452486,0.20438378,0.08509948,190.0,-9.580939,0.1,380.0,0.0
19,0.8471692,0.110769905,0.20444402,0.087984025,200.0,-11.514386,0.2,400.0,0.0
20,0.8472324,0.112388365,0.20455931,0.08934173,210.0,-10.329367,0.4,420.0,0.0
21,0.84744924,0.112349115,0.2039226,0.09182392,220.0,-12.288378,0.2,440.0,0.0
22,0.8472829,0.11399733,0.2038062,0.09361649,230.0,-13.8212385,0.2,460.0,0.1
23,0.84608513,0.11794392,0.20414674,0.096165255,240.0,-11.35251,0.1,480.0,0.0
24,0.84607965,0.118178725,0.20396493,0.09677471,250.0,-13.253439,0.1,500.0,0.1
25,0.8463765,0.1221382,0.20374027,0.09914318,260.0,-11.098503,0.2,520.0,0.05
26,0.8465836,0.12433523,0.20386732,0.1010989,270.0,-10.369287,0.3,540.0,0.0
27,0.8460912,0.1267482,0.20320778,0.10361777,280.0,-8.020494,0.3,560.0,0.05
28,0.8453892,0.13043754,0.20307559,0.10704636,290.0,-10.799242,0.3,580.0,0.1
29,0.8446118,0.13093859,0.20317358,0.1078774,300.0,-13.517149,0.1,600.0,0.0
30,0.8445105,0.13084407,0.20315427,0.11011774,310.0,-14.838208,0.1,620.0,0.05
31,0.8447227,0.13329905,0.20295711,0.113288276,320.0,-11.941868,0.4,640.0,0.05
32,0.84437674,0.13302447,0.20254783,0.113942906,330.0,-9.981238,0.3,660.0,0.05
33,0.8445737,0.13257754,0.20278436,0.114871874,340.0,-14.283397,0.2,680.0,0.05
34,0.8444771,0.13304646,0.20275648,0.114939116,350.0,-13.24458,0.3,700.0,0.05
35,0.8446408,0.13276817,0.20298342,0.114920266,360.0,-11.937793,0.3,720.0,0.05
36,0.84454924,0.1328139,0.20286198,0.11492488,370.0,-12.3456335,0.2,740.0,0.1
37,0.84462494,0.1338914,0.20295097,0.11583986,380.0,-7.302432,0.7,760.0,0.0
38,0.8448774,0.1340032,0.20285702,0.11674646,390.0,-13.2769985,0.1,780.0,0.15
39,0.84472257,0.13344635,0.20268399,0.1170875,400.0,-12.505895,0.2,800.0,0.05
40,0.8446695,0.13287045,0.20270409,0.1174405,410.0,-11.006848,0.4,820.0,0.1
41,0.84475607,0.13249643,0.20266646,0.11730064,420.0,-9.812779,0.5,840.0,0.1
42,0.8448135,0.13248572,0.20273769,0.11728213,430.0,-10.057116,0.1,860.0,0.05
43,0.84487695,0.13189192,0.20248157,0.11847861,440.0,-12.748372,0.4,880.0,0.15
44,0.84470147,0.13190608,0.2027833,0.118814275,450.0,-13.37663,0.2,900.0,0.05
45,0.84449357,0.13169296,0.20280294,0.11939917,460.0,-19.694485,0.1,920.0,0.05
46,0.84456396,0.13119356,0.20268297,0.119716994,470.0,-11.286989,0.6,940.0,0.25
47,0.84468126,0.13065003,0.2028002,0.11954872,480.0,-10.120206,0.5,960.0,0.15
48,0.84512496,0.13021259,0.20294358,0.11972377,490.0,-6.239609,0.7,980.0,0.05
49,0.844868,0.13126832,0.20287636,0.12116531,500.0,-11.6407,0.2,1000.0,0.15
50,0.8450963,0.13161916,0.20273928,0.121621005,510.0,-9.793973,0.3,1020.0,0.15
51,0.8451748,0.13160971,0.20244381,0.12203822,520.0,-10.908288,0.1,1040.0,0.2
52,0.8455031,0.13186991,0.20271818,0.12257068,530.0,-8.612462,0.4,1060.0,0.05
53,0.84555936,0.13145638,0.20254263,0.12270862,540.0,-7.6971145,0.5,1080.0,0.1
54,0.8452999,0.13218649,0.20243837,0.12322296,550.0,-10.3519945,0.4,1100.0,0.25
55,0.8453028,0.13189134,0.20237513,0.12375916,560.0,-13.77889,0.2,1120.0,0.1
56,0.84568864,0.13173868,0.20253745,0.1239767,570.0,-8.524763,0.3,1140.0,0.2
57,0.8458617,0.13151173,0.20257339,0.124212354,580.0,-13.911011,0.2,1160.0,0.25
58,0.8458423,0.13113269,0.20245409,0.12459831,590.0,-10.520247,0.4,1180.0,0.2
59,0.8457084,0.13072668,0.20246364,0.12516375,600.0,-9.44046,0.3,1200.0,0.15
60,0.8455252,0.13052902,0.20260057,0.12547238,610.0,-8.9749775,0.4,1220.0,0.15
61,0.8457052,0.13048822,0.202694,0.12559849,620.0,-13.005483,0.4,1240.0,0.1
62,0.84576815,0.13038933,0.20278598,0.12551576,630.0,-8.464429,0.4,1260.0,0.35
63,0.84578735,0.13003784,0.20285872,0.12571317,640.0,-9.747872,0.4,1280.0,0.15
64,0.84574515,0.13010092,0.20293224,0.1256433,650.0,-11.300639,0.1,1300.0,0.2
65,0.84581065,0.13060875,0.20326446,0.12616138,660.0,-11.745849,0.3,1320.0,0.15
66,0.8457675,0.13048093,0.20314953,0.12680836,670.0,-10.599528,0.4,1340.0,0.15
67,0.8458473,0.13053404,0.20299414,0.12709056,680.0,-6.947641,0.5,1360.0,0.05
68,0.84585315,0.13065383,0.20317768,0.12704252,690.0,-9.630494,0.5,1380.0,0.1
69,0.8456834,0.13042022,0.20334333,0.12711674,700.0,-13.899219,0.1,1400.0,0.35
70,0.8454933,0.13057701,0.20322637,0.12731129,710.0,-10.443704,0.3,1420.0,0.35
71,0.84564894,0.13028279,0.20338696,0.12743549,720.0,-9.950086,0.3,1440.0,0.1
72,0.8455636,0.13010755,0.20344286,0.12728778,730.0,-9.307714,0.4,1460.0,0.2
73,0.8457554,0.13055116,0.20345455,0.12774247,740.0,-6.4846334,0.5,1480.0,0.2
74,0.8456113,0.13070565,0.20338544,0.12817854,750.0,-9.856794,0.3,1500.0,0.0
75,0.8457646,0.13036668,0.2034147,0.12818065,760.0,-8.151217,0.6,1520.0,0.25
76,0.8460198,0.13042386,0.20349993,0.12841809,770.0,-10.767407,0.2,1540.0,0.15
77,0.84595156,0.130876,0.20355095,0.12882952,780.0,-8.991938,0.3,1560.0,0.05
78,0.8459718,0.13122888,0.20361038,0.12922406,790.0,-7.7131248,0.5,1580.0,0.1
79,0.8461437,0.13160938,0.20363091,0.12939772,800.0,-9.163306,0.4,1600.0,0.05
80,0.84592205,0.13156466,0.20372345,0.12950999,810.0,-11.1915,0.3,1620.0,0.35
81,0.84599614,0.13144124,0.2036632,0.12971288,820.0,-6.8502855,0.7,1640.0,0.05
82,0.84592634,0.13164206,0.2036956,0.12999079,830.0,-4.722306,0.8,1660.0,0.1
83,0.84619933,0.1322142,0.20368311,0.13042557,840.0,-11.519456,0.3,1680.0,0.1
84,0.846304,0.13281804,0.20362324,0.13080108,850.0,-8.024569,0.6,1700.0,0.35
85,0.8462692,0.13269751,0.20372002,0.13066557,860.0,-8.667373,0.3,1720.0,0.3
86,0.8461757,0.13241307,0.20368189,0.13071336,870.0,-9.085798,0.4,1740.0,0.25
87,0.84616786,0.13241573,0.20379135,0.13065568,880.0,-9.694773,0.3,1760.0,0.15
88,0.8459955,0.13232012,0.20359537,0.1312529,890.0,-11.875119,0.2,1780.0,0.15
89,0.8459409,0.13215573,0.20356853,0.13147995,900.0,-11.171388,0.3,1800.0,0.1
90,0.8459518,0.13194646,0.20357393,0.13138916,910.0,-9.316385,0.4,1820.0,0.35
91,0.8456924,0.13215767,0.20349354,0.13160938,920.0,-5.9066,0.4,1840.0,0.15
92,0.8457606,0.13200422,0.20364296,0.13179865,930.0,-4.326021,0.8,1860.0,0.3
93,0.8457119,0.13242316,0.20354892,0.13212118,940.0,-6.785749,0.4,1880.0,0.2
94,0.84560996,0.13228628,0.20344725,0.13242896,950.0,-8.527011,0.4,1900.0,0.3
95,0.84559864,0.13207722,0.20345329,0.1323104,960.0,-3.162949,0.8,1920.0,0.35
96,0.845618,0.1321082,0.20349157,0.1325991,970.0,-9.286627,0.3,1940.0,0.2
97,0.8457386,0.13209885,0.20344856,0.1327042,980.0,-7.1715636,0.5,1960.0,0.35
98,0.84559697,0.13211323,0.20364597,0.13279398,990.0,-6.3245697,0.3,1980.0,0.2
99,0.8458043,0.1319889,0.20382635,0.132925,1000.0,-8.20484,0.5,2000.0,0.1
100,0.8460856,0.1318125,0.2038027,0.13335004,1010.0,-6.068148,0.6,2020.0,0.15
101,0.84609747,0.13199036,0.20376724,0.13346277,1020.0,-12.976827,0.4,2040.0,0.15
102,0.84599876,0.13185398,0.20376423,0.1335002,1030.0,-11.116399,0.5,2060.0,0.25
103,0.8459611,0.13159892,0.20384684,0.13347791,1040.0,-7.129509,0.6,2080.0,0.35
104,0.8461516,0.1313646,0.20394222,0.13342965,1050.0,-11.212671,0.2,2100.0,0.2
105,0.8462897,0.13165437,0.20394841,0.13357651,1060.0,-9.09574,0.5,2120.0,0.35
106,0.84624606,0.13157131,0.2039483,0.13347435,1070.0,-6.2527227,0.5,2140.0,0.25
107,0.8462491,0.1315916,0.20398141,0.13352254,1080.0,-5.1354876,0.7,2160.0,0.3
108,0.84613967,0.13131887,0.20389357,0.1336905,1090.0,-5.152628,0.6,2180.0,0.4
109,0.84634537,0.13154723,0.20381129,0.13372576,1100.0,-5.118493,0.6,2200.0,0.3
110,0.84613353,0.1317894,0.20375516,0.13381864,1110.0,-10.225703,0.4,2220.0,0.3
111,0.8461366,0.13211064,0.20377584,0.13391915,1120.0,-8.756696,0.5,2240.0,0.2
112,0.84603834,0.13213503,0.20376919,0.13394804,1130.0,-6.458204,0.6,2260.0,0.25
113,0.8460541,0.1321681,0.20368533,0.13398032,1140.0,-5.2901,0.5,2280.0,0.25
114,0.8461345,0.13207483,0.20368479,0.13430542,1150.0,-10.065249,0.4,2300.0,0.15
115,0.84611064,0.13204598,0.20372726,0.1346182,1160.0,-5.603889,0.4,2320.0,0.45
116,0.84615356,0.13238277,0.20370983,0.13498601,1170.0,-8.085109,0.6,2340.0,0.2
117,0.84590024,0.1322534,0.20365924,0.13477153,1180.0,-4.7694483,0.7,2360.0,0.4
118,0.8458812,0.1323599,0.20366919,0.13490301,1190.0,-7.8246675,0.7,2380.0,0.45
119,0.84579843,0.13223855,0.2036115,0.13484433,1200.0,-6.5608826,0.5,2400.0,0.25
