epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8574498,0.13448499,0.20683621,0.06902336,10.0,-1.7714157,0.0,20.0,0.0
1,0.8485587,0.12910461,0.20627914,0.06539999,20.0,-2.249899,0.0,40.0,0.1
2,0.84801525,0.119891636,0.2045605,0.063208826,30.0,-3.2241268,0.0,60.0,0.05
3,0.8492331,0.11686405,0.20509209,0.059297953,40.0,-4.503331,0.0,80.0,0.05
4,0.849724,0.11444712,0.20480518,0.05976589,50.0,-4.829505,0.0,100.0,0.05
5,0.8504326,0.11144879,0.20451233,0.05990616,60.0,-5.1210084,0.0,120.0,0.0
6,0.8477247,0.11008764,0.2040065,0.062669836,70.0,-5.8817415,0.0,140.0,0.05
7,0.8489589,0.109855495,0.20460802,0.063972756,80.0,-7.3285074,0.0,160.0,0.0
8,0.8480396,0.107649826,0.2045303,0.06321915,90.0,-7.8125467,0.1,180.0,0.0
9,0.8471958,0.10655021,0.20453876,0.0625588,100.0,-8.535771,0.1,200.0,0.0
10,0.8459842,0.10577152,0.20446654,0.06418565,110.0,-8.3957615,0.2,220.0,0.0
11,0.8465124,0.10535282,0.20460278,0.06330104,120.0,-8.559046,0.0,240.0,0.0
12,0.8467021,0.10475123,0.20455891,0.062654965,130.0,-8.92662,0.2,260.0,0.0
13,0.8462253,0.10458075,0.2045887,0.06369093,140.0,-11.347356,0.0,280.0,0.0
14,0.8452088,0.103950165,0.20471784,0.06685372,150.0,-9.823557,0.2,300.0,0.05
15,0.84427696,0.10344785,0.20447151,0.067255735,160.0,-11.679882,0.0,320.0,0.0
16,0.84488493,0.103481404,0.20462419,0.06687002,170.0,-13.316206,0.0,340.0,0.05
17,0.8443654,0.10336473,0.20452276,0.06639358,180.0,-12.853154,0.0,360.0,0.05
18,0.8450052,0.1027298,0.20490143,0.06664333,190.0,-13.493642,0.0,380.0,0.05
19,0.84528035,0.10224012,0.2049128,0.06644456,200.0,-14.245587,0.0,400.0,0.05
20,0.84521025,0.10184125,0.20519918,0.066840634,210.0,-13.296804,0.1,420.0,0.05
21,0.8449697,0.10345032,0.20515747,0.07276937,220.0,-15.296514,0.0,440.0,0.0
22,0.84462595,0.10508817,0.20506497,0.07713149,230.0,-12.735772,0.1,460.0,0.0
23,0.8440292,0.106406055,0.205025,0.07801118,240.0,-12.200315,0.3,480.0,0.1
24,0.843973,0.10743881,0.2054649,0.0805612,250.0,-12.951269,0.0,500.0,0.05
25,0.8435139,0.10679829,0.20530331,0.08051058,260.0,-14.178019,0.0,520.0,0.05
26,0.8441573,0.10646105,0.2054345,0.08092889,270.0,-14.165317,0.0,540.0,0.0
27,0.84451586,0.10618209,0.20544398,0.080396384,280.0,-17.224796,0.0,560.0,0.0
28,0.8443239,0.10618734,0.2052831,0.08071202,290.0,-15.445259,0.0,580.0,0.1
29,0.8444369,0.107877545,0.2052113,0.08223216,300.0,-14.834165,0.0,600.0,0.0
30,0.84429,0.10800106,0.205073,0.08352341,310.0,-17.44743,0.2,620.0,0.0
31,0.8440481,0.1073639,0.20505048,0.08334321,320.0,-12.123263,0.0,640.0,0.1
32,0.8443711,0.10729092,0.2049336,0.08314497,330.0,-15.219679,0.0,660.0,0.2
33,0.8443365,0.109450884,0.20482746,0.08442443,340.0,-13.299257,0.0,680.0,0.0
34,0.84388304,0.110036574,0.20472418,0.08536707,350.0,-16.145153,0.2,700.0,0.05
35,0.8437877,0.11047712,0.2046377,0.08580354,360.0,-17.143854,0.0,720.0,0.1
36,0.84383154,0.110500365,0.20483848,0.08753805,370.0,-15.117215,0.1,740.0,0.05
37,0.8439882,0.11007457,0.20486884,0.08696341,380.0,-12.1537075,0.1,760.0,0.15
38,0.8440662,0.1097708,0.20500067,0.0877873,390.0,-16.006693,0.1,780.0,0.05
39,0.84444064,0.109478354,0.20513254,0.088901,400.0,-16.754904,0.1,800.0,0.0
40,0.84474236,0.109728515,0.20524868,0.08904828,410.0,-19.285112,0.1,820.0,0.0
41,0.84453577,0.10932241,0.2052793,0.08941939,420.0,-18.88321,0.0,840.0,0.0
42,0.8443301,0.10933426,0.2053346,0.08967615,430.0,-13.986847,0.2,860.0,0.05
43,0.84424067,0.10896898,0.2053982,0.08965709,440.0,-16.338322,0.0,880.0,0.05
44,0.8447347,0.11003306,0.20571294,0.090856105,450.0,-18.91485,0.0,900.0,0.0
45,0.8446412,0.10974905,0.20565511,0.090611555,460.0,-16.086166,0.3,920.0,0.0
46,0.84489113,0.109422356,0.20574772,0.0906194,470.0,-15.747152,0.1,940.0,0.05
47,0.8448064,0.109348275,0.2056989,0.09059838,480.0,-23.134876,0.0,960.0,0.1
48,0.8448522,0.10889623,0.20562515,0.09020009,490.0,-18.272665,0.0,980.0,0.2
49,0.8447946,0.10857461,0.20561922,0.090077646,500.0,-13.857648,0.0,1000.0,0.1
50,0.84477013,0.10827575,0.20555133,0.09007491,510.0,-18.759777,0.2,1020.0,0.05
51,0.8447943,0.10816848,0.20543909,0.090023555,520.0,-21.013666,0.0,1040.0,0.1
52,0.84467536,0.10870102,0.20538992,0.08984937,530.0,-19.861347,0.1,1060.0,0.0
53,0.84499747,0.10917836,0.20535947,0.08987029,540.0,-16.944471,0.1,1080.0,0.05
