epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8608373,0.10047438,0.20411646,0.07333046,10.0,-1.6965597,0.0,20.0,0.05
1,0.8602662,0.09561268,0.20569442,0.065180175,20.0,-1.7773899,0.0,40.0,0.05
2,0.85313123,0.09499445,0.20677881,0.06648834,30.0,-3.0701172,0.0,60.0,0.05
3,0.8483315,0.09443241,0.20498188,0.06293276,40.0,-3.4835224,0.1,80.0,0.0
4,0.8473658,0.09552912,0.20453441,0.06340775,50.0,-4.5047812,0.0,100.0,0.05
5,0.8481176,0.094170064,0.204624,0.060741752,60.0,-5.8076096,0.0,120.0,0.0
6,0.84553796,0.09315058,0.20355263,0.05948359,70.0,-6.088466,0.0,140.0,0.0
7,0.8450579,0.09583814,0.20395382,0.064323984,80.0,-6.908281,0.1,160.0,0.0
8,0.84529877,0.09557556,0.2038288,0.062758416,90.0,-7.1195664,0.0,180.0,0.0
9,0.84625465,0.09584694,0.20377038,0.061805192,100.0,-8.807898,0.0,200.0,0.0
10,0.84550816,0.096126996,0.20375061,0.063720316,110.0,-8.71127,0.1,220.0,0.05
11,0.84654564,0.09594264,0.20382164,0.06529186,120.0,-8.888039,0.2,240.0,0.0
12,0.8468898,0.09579539,0.20397934,0.0644875,130.0,-8.266469,0.2,260.0,0.0
13,0.8457002,0.09559018,0.20365886,0.06343303,140.0,-11.085161,0.0,280.0,0.0
14,0.8470445,0.09567689,0.20347874,0.06475366,150.0,-9.654513,0.1,300.0,0.05
15,0.8466895,0.095485985,0.20346901,0.06414304,160.0,-11.586911,0.0,320.0,0.05
16,0.84527713,0.096809514,0.20308045,0.063750125,170.0,-10.830549,0.1,340.0,0.05
17,0.8452776,0.09838078,0.20300584,0.06495822,180.0,-12.577015,0.0,360.0,0.0
18,0.8456462,0.098095976,0.20324476,0.06701711,190.0,-10.180743,0.2,380.0,0.0
19,0.8451593,0.097662516,0.20324175,0.067380734,200.0,-15.138074,0.0,400.0,0.0
20,0.8450373,0.09880141,0.20338282,0.07036979,210.0,-12.986101,0.0,420.0,0.0
21,0.8449133,0.099109195,0.20360994,0.0726366,220.0,-13.862842,0.1,440.0,0.0
22,0.8447712,0.09987843,0.20374888,0.07315599,230.0,-14.177225,0.1,460.0,0.0
23,0.8446172,0.10316065,0.2036974,0.07600902,240.0,-12.781715,0.1,480.0,0.0
24,0.84377503,0.10758396,0.20356971,0.081415236,250.0,-12.146174,0.1,500.0,0.0
25,0.8435726,0.107742004,0.20365013,0.082331,260.0,-14.094002,0.2,520.0,0.0
26,0.843885,0.10872518,0.2037727,0.08406478,270.0,-12.825048,0.0,540.0,0.0
27,0.84280443,0.110081635,0.20353365,0.08743586,280.0,-14.533548,0.0,560.0,0.0
28,0.84205705,0.11104041,0.20331877,0.08742625,290.0,-16.092047,0.0,580.0,0.0
29,0.84225684,0.1113419,0.20327847,0.087962106,300.0,-13.98452,0.1,600.0,0.1
30,0.8414769,0.11104402,0.20298874,0.08796373,310.0,-12.000396,0.0,620.0,0.05
31,0.84140605,0.11067447,0.20298842,0.08804838,320.0,-14.149965,0.1,640.0,0.05
32,0.84163207,0.11038813,0.20310144,0.08766975,330.0,-14.140637,0.0,660.0,0.05
33,0.84142584,0.109701484,0.2030991,0.08729625,340.0,-15.711286,0.0,680.0,0.0
34,0.84202695,0.109455466,0.20330298,0.087055355,350.0,-16.136683,0.1,700.0,0.0
35,0.8420806,0.10946358,0.20347339,0.087539956,360.0,-17.86521,0.0,720.0,0.05
36,0.8421386,0.108720325,0.20354375,0.08731322,370.0,-15.022276,0.0,740.0,0.2
37,0.8418333,0.10912608,0.20328781,0.0877565,380.0,-15.027418,0.1,760.0,0.05
38,0.8420973,0.10935998,0.20314026,0.08773058,390.0,-17.447231,0.0,780.0,0.0
39,0.8421664,0.108920276,0.20323242,0.088285945,400.0,-15.807805,0.1,800.0,0.05
40,0.84248346,0.10876185,0.20325682,0.08852946,410.0,-14.66271,0.1,820.0,0.1
41,0.8425463,0.10839546,0.20332961,0.08897097,420.0,-17.659466,0.0,840.0,0.05
42,0.8431503,0.10915521,0.20349386,0.09045336,430.0,-17.746107,0.1,860.0,0.0
43,0.8431294,0.109430335,0.20364618,0.091433786,440.0,-14.50588,0.1,880.0,0.0
44,0.84309024,0.1109285,0.20359306,0.092766374,450.0,-15.657888,0.0,900.0,0.05
45,0.8433523,0.111442804,0.20366769,0.093440324,460.0,-16.47917,0.0,920.0,0.05
46,0.8433365,0.112088025,0.2037105,0.09453597,470.0,-18.872639,0.1,940.0,0.0
47,0.8434816,0.11219698,0.20380245,0.09562955,480.0,-18.41977,0.1,960.0,0.05
48,0.84364027,0.11295404,0.20403753,0.0963601,490.0,-13.477812,0.1,980.0,0.05
49,0.8434872,0.11320207,0.20407672,0.096561864,500.0,-9.771502,0.2,1000.0,0.1
50,0.8433965,0.112892896,0.20393139,0.09676299,510.0,-20.389368,0.0,1020.0,0.0
51,0.84370977,0.112590946,0.2039715,0.09674464,520.0,-14.865727,0.1,1040.0,0.1
52,0.8434723,0.112910815,0.20378385,0.097075395,530.0,-11.781277,0.1,1060.0,0.05
53,0.84364516,0.11294186,0.20401543,0.098183505,540.0,-19.33709,0.1,1080.0,0.05
54,0.8440025,0.11315469,0.20402582,0.098696016,550.0,-16.043678,0.2,1100.0,0.05
55,0.8438807,0.11347914,0.20393471,0.09904902,560.0,-9.423994,0.4,1120.0,0.05
56,0.8442443,0.11339229,0.20426035,0.09941981,570.0,-14.768486,0.0,1140.0,0.1
57,0.8442464,0.11335357,0.2043944,0.099622756,580.0,-18.9706,0.1,1160.0,0.25
58,0.84478545,0.11384492,0.20467296,0.10051055,590.0,-16.413239,0.1,1180.0,0.1
59,0.84489757,0.11401421,0.20470354,0.10078307,600.0,-13.927507,0.1,1200.0,0.15
60,0.8449452,0.113746904,0.2048041,0.10045839,610.0,-17.087627,0.1,1220.0,0.05
61,0.8447268,0.1138401,0.20474182,0.10064562,620.0,-16.887312,0.0,1240.0,0.1
62,0.84460664,0.113503404,0.20508371,0.10131336,630.0,-15.737735,0.2,1260.0,0.15
63,0.84417766,0.11404625,0.2050373,0.1011903,640.0,-17.748226,0.0,1280.0,0.05
64,0.84412605,0.11378243,0.20523378,0.10162997,650.0,-14.060823,0.1,1300.0,0.2
65,0.84444505,0.11371408,0.20539556,0.102231,660.0,-14.060679,0.2,1320.0,0.0
66,0.844384,0.11361294,0.20528832,0.101924635,670.0,-16.333117,0.1,1340.0,0.1
67,0.84421635,0.11363545,0.20530511,0.102027245,680.0,-18.32193,0.0,1360.0,0.25
68,0.84407884,0.11419127,0.20520832,0.1022724,690.0,-13.418942,0.0,1380.0,0.15
69,0.84439015,0.11453896,0.20529194,0.102400176,700.0,-15.815941,0.1,1400.0,0.05
70,0.84447855,0.11464149,0.20516758,0.10263204,710.0,-15.249979,0.1,1420.0,0.05
71,0.8446652,0.11443031,0.20506291,0.10255572,720.0,-16.661123,0.2,1440.0,0.15
72,0.8445535,0.11422678,0.20522194,0.102863595,730.0,-16.391378,0.3,1460.0,0.05
