epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8670559,0.09951123,0.20733894,0.033337113,10.0,-1.8483626,0.0,20.0,0.05
1,0.86700886,0.099668324,0.20732579,0.034033574,20.0,-2.3591378,0.0,40.0,0.05
2,0.8669322,0.09966981,0.20731544,0.03523922,30.0,-3.594913,0.0,60.0,0.0
3,0.8668566,0.09968499,0.20729707,0.035362083,40.0,-3.5819678,0.2,80.0,0.05
4,0.8667776,0.09970526,0.2072694,0.03583887,50.0,-3.5143902,0.5,100.0,0.0
5,0.86669374,0.0997586,0.20726566,0.036438964,60.0,-4.8752947,0.4,120.0,0.1
6,0.8666689,0.099816225,0.20728372,0.03701949,70.0,-4.134647,0.4,140.0,0.05
7,0.866618,0.09982196,0.2072909,0.03735122,80.0,-5.2262897,0.3,160.0,0.1
8,0.86656374,0.10014343,0.20728315,0.037837848,90.0,-3.5448728,0.8,180.0,0.0
9,0.8665207,0.1002061,0.20727623,0.038677935,100.0,-5.419313,0.5,200.0,0.0
10,0.8664767,0.10024616,0.20728144,0.03895358,110.0,-5.7441015,0.6,220.0,0.0
11,0.8664276,0.10033134,0.2072431,0.040271446,120.0,-5.9261394,0.5,240.0,0.05
12,0.86635274,0.10043311,0.2072279,0.04056134,130.0,-5.8894935,0.5,260.0,0.05
13,0.8662901,0.10047946,0.20720576,0.040988654,140.0,-8.729554,0.1,280.0,0.05
14,0.8662278,0.10049835,0.20720772,0.041428257,150.0,-10.945158,0.0,300.0,0.05
15,0.866178,0.10050607,0.20720188,0.042226598,160.0,-9.957446,0.1,320.0,0.0
16,0.8661344,0.1005241,0.20720066,0.042749587,170.0,-10.643783,0.2,340.0,0.05
17,0.8661197,0.10079229,0.20719935,0.043928184,180.0,-7.327057,0.5,360.0,0.05
18,0.86609316,0.100862406,0.20721069,0.045136653,190.0,-7.809352,0.6,380.0,0.0
19,0.8660057,0.10105124,0.20720613,0.045960635,200.0,-8.670179,0.6,400.0,0.1
20,0.86601156,0.10115683,0.2072229,0.0465145,210.0,-7.3328705,0.2,420.0,0.05
21,0.86598724,0.101231515,0.20724146,0.047318786,220.0,-10.48774,0.1,440.0,0.0
22,0.8659115,0.101472296,0.20724899,0.048299894,230.0,-7.5191154,0.4,460.0,0.05
23,0.86589766,0.10150071,0.20727105,0.048983935,240.0,-8.042997,0.4,480.0,0.05
24,0.86585426,0.10164988,0.20726396,0.050061323,250.0,-11.40159,0.3,500.0,0.05
