epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8647788,0.09936597,0.20657808,0.040289264,10.0,-1.3938031,0.0,20.0,0.1
1,0.8640866,0.09982482,0.2067309,0.04381025,20.0,-2.4686234,0.0,40.0,0.1
2,0.86339647,0.09996935,0.20648065,0.04580425,30.0,-3.2858758,0.0,60.0,0.05
3,0.8627327,0.09984953,0.20612895,0.0473613,40.0,-2.6625035,0.3,80.0,0.0
4,0.8620219,0.10153214,0.20589823,0.05082931,50.0,-3.9022427,0.4,100.0,0.05
5,0.86169505,0.10162195,0.20578723,0.054206315,60.0,-5.002497,0.2,120.0,0.05
6,0.86154795,0.10255641,0.20567723,0.057250094,70.0,-4.971799,0.5,140.0,0.0
7,0.86087865,0.102502994,0.20559618,0.057317514,80.0,-5.6366057,0.6,160.0,0.0
8,0.8606798,0.104045846,0.20558791,0.058613423,90.0,-5.2680497,0.7,180.0,0.05
9,0.86007625,0.105560444,0.20552331,0.060799684,100.0,-6.2265997,0.5,200.0,0.0
10,0.8599877,0.10685449,0.20543881,0.06271795,110.0,-5.0760393,0.6,220.0,0.0
11,0.85930914,0.10795286,0.2048636,0.06515545,120.0,-6.579375,0.5,240.0,0.05
12,0.85858536,0.10797933,0.20487517,0.0658415,130.0,-7.452815,0.4,260.0,0.0
13,0.8585188,0.108958125,0.2047759,0.0666349,140.0,-5.009701,0.8,280.0,0.0
14,0.8580001,0.108870566,0.20454407,0.0672734,150.0,-7.571196,0.6,300.0,0.05
15,0.858118,0.1088577,0.20456919,0.06839953,160.0,-8.949731,0.6,320.0,0.0
16,0.85686487,0.10934355,0.20421812,0.06981249,170.0,-8.158785,0.8,340.0,0.05
17,0.8561323,0.1106782,0.20382616,0.07365744,180.0,-8.422752,0.3,360.0,0.05
18,0.8553274,0.11126407,0.20351988,0.077744514,190.0,-8.704676,0.5,380.0,0.05
19,0.8552192,0.11145494,0.20340727,0.0802476,200.0,-6.658271,0.9,400.0,0.0
20,0.85465837,0.11236874,0.20353004,0.08342416,210.0,-12.093811,0.2,420.0,0.0
21,0.85410744,0.11237356,0.20351687,0.08502218,220.0,-11.534453,0.1,440.0,0.0
22,0.8538235,0.11291743,0.20358399,0.08674898,230.0,-12.137213,0.4,460.0,0.1
23,0.8536927,0.11386448,0.20362814,0.087849595,240.0,-7.1836653,0.7,480.0,0.05
24,0.8535891,0.11416485,0.20363984,0.08903946,250.0,-6.248328,0.7,500.0,0.0
25,0.8531855,0.11532986,0.20401272,0.09232235,260.0,-11.259944,0.3,520.0,0.05
26,0.8527131,0.11640334,0.20392975,0.093485385,270.0,-13.648895,0.2,540.0,0.05
27,0.8527083,0.11702026,0.20403086,0.09506216,280.0,-11.862218,0.3,560.0,0.1
28,0.8523734,0.11845038,0.20423573,0.09665519,290.0,-10.6244135,0.3,580.0,0.1
29,0.852212,0.11833104,0.20389402,0.097497635,300.0,-10.2053585,0.2,600.0,0.05
30,0.85216826,0.11816239,0.20351833,0.09859143,310.0,-9.322114,0.8,620.0,0.1
31,0.8520307,0.11781714,0.2035222,0.098571986,320.0,-11.726786,0.0,640.0,0.2
32,0.8519838,0.118053585,0.20365363,0.099490605,330.0,-10.238549,0.4,660.0,0.05
33,0.8520041,0.11820817,0.20343885,0.10023275,340.0,-10.387972,0.3,680.0,0.0
34,0.8520093,0.1187009,0.20350748,0.100680225,350.0,-13.925438,0.3,700.0,0.05
35,0.85146284,0.120908916,0.2035598,0.10280007,360.0,-8.090776,0.3,720.0,0.0
36,0.8513057,0.12156558,0.20357348,0.10350729,370.0,-12.95883,0.2,740.0,0.05
37,0.85078543,0.12264434,0.20356108,0.10466566,380.0,-7.2063494,0.6,760.0,0.15
38,0.85029155,0.12332889,0.20349482,0.105691426,390.0,-7.560453,0.6,780.0,0.15
39,0.8498254,0.12384506,0.20305455,0.106531866,400.0,-9.553021,0.2,800.0,0.05
40,0.8496564,0.12427045,0.2029735,0.10748938,410.0,-11.341642,0.3,820.0,0.2
41,0.84929675,0.12502114,0.20265472,0.10863853,420.0,-8.569203,0.5,840.0,0.15
