epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86738497,0.09964338,0.20715027,0.036132213,10.0,-1.9170201,0.0,20.0,0.05
1,0.86731297,0.0996741,0.20704098,0.03762162,20.0,-2.697106,0.0,40.0,0.1
2,0.86703223,0.09965534,0.20700373,0.038467456,30.0,-3.3807747,0.3,60.0,0.05
3,0.8668344,0.09975618,0.20699766,0.039998457,40.0,-2.4410133,0.9,80.0,0.1
4,0.86668396,0.09980971,0.20700224,0.04049766,50.0,-3.1113312,0.6,100.0,0.05
5,0.86655474,0.09984734,0.20697062,0.041533675,60.0,-4.320431,0.6,120.0,0.05
6,0.8665468,0.099849045,0.2070004,0.041868795,70.0,-4.8204927,0.4,140.0,0.2
7,0.86636025,0.09988493,0.20692348,0.042530145,80.0,-4.20177,0.7,160.0,0.05
8,0.8662443,0.099960364,0.20689295,0.04298202,90.0,-4.7689505,0.7,180.0,0.0
9,0.8660937,0.10028758,0.20677671,0.04407397,100.0,-4.0149074,0.8,200.0,0.05
10,0.8659437,0.10025356,0.20680393,0.04488494,110.0,-5.381346,0.6,220.0,0.05
11,0.86577946,0.10048988,0.20679705,0.04552615,120.0,-5.4528494,1.0,240.0,0.1
12,0.8655269,0.10103428,0.20666839,0.04796462,130.0,-4.345613,0.9,260.0,0.0
13,0.86541814,0.10147345,0.20666544,0.04988423,140.0,-6.4475274,0.8,280.0,0.0
14,0.8651886,0.1027273,0.20660657,0.052032165,150.0,-7.781642,0.6,300.0,0.05
15,0.8651028,0.10280713,0.20660004,0.052582473,160.0,-5.823428,0.8,320.0,0.0
16,0.8649462,0.102897964,0.20660408,0.05325713,170.0,-7.293826,0.4,340.0,0.05
17,0.86464304,0.10346869,0.20649166,0.054393034,180.0,-9.149047,0.4,360.0,0.0
18,0.8645199,0.10353947,0.20646958,0.05519499,190.0,-6.2219977,0.5,380.0,0.05
19,0.86435103,0.103973545,0.2064719,0.056600675,200.0,-8.783937,0.4,400.0,0.1
20,0.86420614,0.10405949,0.2064665,0.057540063,210.0,-8.418589,0.4,420.0,0.0
21,0.8642285,0.10414573,0.20636679,0.058846816,220.0,-12.43136,0.3,440.0,0.05
22,0.864209,0.10422697,0.20637995,0.0595315,230.0,-7.1267595,0.6,460.0,0.15
23,0.8642134,0.10458552,0.20637651,0.059991814,240.0,-9.1433735,0.4,480.0,0.0
24,0.8642023,0.104663394,0.20627117,0.060697015,250.0,-6.197601,0.9,500.0,0.05
25,0.86424166,0.105015874,0.2063404,0.061352834,260.0,-7.4053507,0.7,520.0,0.05
26,0.86405087,0.105538346,0.20628397,0.0622149,270.0,-10.225145,0.5,540.0,0.15
27,0.86407834,0.106094725,0.20627423,0.06297567,280.0,-9.783055,0.7,560.0,0.1
28,0.8638506,0.10719782,0.20620038,0.064076945,290.0,-6.426566,0.5,580.0,0.1
29,0.86375976,0.10727686,0.20620064,0.064675175,300.0,-9.741674,0.5,600.0,0.05
30,0.86359304,0.107762605,0.20612198,0.06605793,310.0,-10.067205,0.3,620.0,0.15
31,0.86350346,0.10826645,0.20609759,0.06725946,320.0,-9.211607,0.4,640.0,0.15
32,0.8632894,0.108510256,0.20608999,0.068032965,330.0,-7.8975754,0.6,660.0,0.25
33,0.8630236,0.10866109,0.20604508,0.06862422,340.0,-13.186343,0.3,680.0,0.25
34,0.8628401,0.10938728,0.20606293,0.069543496,350.0,-5.8405514,0.6,700.0,0.3
35,0.86262244,0.10963833,0.2060734,0.07026709,360.0,-7.5658965,0.5,720.0,0.15
36,0.8623926,0.10968441,0.20611422,0.07080098,370.0,-8.504117,0.6,740.0,0.2
37,0.86242485,0.10980609,0.206167,0.07122965,380.0,-9.503077,0.5,760.0,0.2
38,0.8623001,0.110168375,0.20620835,0.07208902,390.0,-5.575797,0.7,780.0,0.35
39,0.86198187,0.11083927,0.20604481,0.07316568,400.0,-8.455429,0.6,800.0,0.15
40,0.86189383,0.11126336,0.20608379,0.073899075,410.0,-5.7362494,0.8,820.0,0.2
41,0.8618312,0.11179478,0.2060652,0.07476168,420.0,-11.528955,0.5,840.0,0.05
42,0.8618643,0.11212424,0.20616096,0.07519538,430.0,-7.0489273,0.5,860.0,0.4
43,0.8616998,0.112405784,0.20620058,0.07597835,440.0,-5.6100736,0.8,880.0,0.0
44,0.8617544,0.112636186,0.20623043,0.076597475,450.0,-9.076164,0.6,900.0,0.3
45,0.8617358,0.11291968,0.20624623,0.077357225,460.0,-8.236982,0.6,920.0,0.25
46,0.8616023,0.11328229,0.20623352,0.07801453,470.0,-7.1614594,0.5,940.0,0.25
47,0.8613908,0.11369602,0.20625834,0.07860164,480.0,-6.3155065,0.8,960.0,0.2
48,0.8612985,0.11385103,0.20626827,0.07896845,490.0,-11.845999,0.5,980.0,0.2
49,0.8610971,0.11401439,0.20626818,0.07974844,500.0,-11.184466,0.3,1000.0,0.15
50,0.8609962,0.11439121,0.2062892,0.080066234,510.0,-5.29727,0.7,1020.0,0.5
51,0.86084694,0.11456382,0.20631365,0.08066594,520.0,-6.5156455,0.6,1040.0,0.45
52,0.86079836,0.11447223,0.20633036,0.080955446,530.0,-6.6082816,0.6,1060.0,0.5
53,0.86064935,0.11474407,0.2063296,0.081668586,540.0,-4.985292,0.9,1080.0,0.2
54,0.8604899,0.114885055,0.20630586,0.08205357,550.0,-2.077616,0.8,1100.0,0.3
55,0.8604147,0.114797644,0.20626749,0.082217716,560.0,-8.344971,0.6,1120.0,0.3
56,0.8603832,0.11496184,0.20626086,0.08276329,570.0,-8.039824,0.6,1140.0,0.2
57,0.8602906,0.115166545,0.20632324,0.083205186,580.0,-5.8381796,0.7,1160.0,0.25
58,0.8602589,0.11513052,0.20633346,0.08365646,590.0,-7.5571876,0.6,1180.0,0.15
59,0.86017746,0.11519293,0.20639688,0.08397815,600.0,-10.6479,0.5,1200.0,0.45
60,0.8601828,0.11560479,0.2064147,0.08454572,610.0,-5.2763314,0.8,1220.0,0.3
61,0.86016107,0.11571772,0.20641918,0.084843665,620.0,-6.4035406,0.6,1240.0,0.35
62,0.86008114,0.1157828,0.20636033,0.085113555,630.0,-3.4094517,0.9,1260.0,0.5
63,0.86005193,0.11579671,0.20631471,0.08561626,640.0,-3.0236058,0.9,1280.0,0.25
64,0.86010885,0.11611376,0.206423,0.08634816,650.0,-4.535997,0.8,1300.0,0.25
65,0.85996675,0.11615782,0.20636255,0.086600535,660.0,-4.5287366,0.6,1320.0,0.5
66,0.85993403,0.11621624,0.20631318,0.08690923,670.0,-4.2334023,0.8,1340.0,0.4
67,0.85984427,0.11639293,0.20625238,0.08742561,680.0,-2.2802494,1.0,1360.0,0.45
68,0.8597904,0.116352,0.20631361,0.087723516,690.0,-4.1125484,0.7,1380.0,0.4
69,0.8598006,0.11648124,0.20627901,0.08807819,700.0,-4.703419,0.7,1400.0,0.25
70,0.8598891,0.11647129,0.20629773,0.088315204,710.0,-5.1193376,0.8,1420.0,0.35
