,epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,0.8674108300000001,0.099587439,0.2071976575,0.035831335,10.0,-1.716515125,0.07500000000000001,20.0,0.05
1,1.0,0.8672369249999999,0.0997577365,0.20714825250000002,0.0374115925,20.0,-2.3605799500000004,0.22499999999999998,40.0,0.0625
2,2.0,0.86704249,0.09976523749999999,0.2071430775,0.0387818215,30.0,-2.94493555,0.35000000000000003,60.0,0.08750000000000001
3,3.0,0.8668609250000001,0.09983314274999999,0.2071100725,0.040141499250000004,40.0,-3.03728015,0.5,80.0,0.0875
4,4.0,0.8667212974999999,0.09993870225,0.20711058999999998,0.04089993975,50.0,-3.591713225,0.5,100.0,0.05
5,5.0,0.8665722975000001,0.09997610999999999,0.2070578975,0.041864435,60.0,-3.8792471500000003,0.625,120.0,0.08750000000000001
6,6.0,0.8664473425000001,0.10007061625,0.2070511525,0.042652093749999995,70.0,-4.0009592000000005,0.6499999999999999,140.0,0.1
7,7.0,0.8662963625000001,0.10024969624999999,0.2070223275,0.043348398749999996,80.0,-5.133453525,0.6,160.0,0.025
8,8.0,0.8661830225,0.10053301225,0.2069884975,0.0445484655,90.0,-5.018828825,0.75,180.0,0.025
9,9.0,0.8659835475000001,0.10087984,0.2069093825,0.04563384725,100.0,-5.225932875,0.625,200.0,0.05
10,10.0,0.8657749024999999,0.10116061750000001,0.2068930175,0.04674016574999999,110.0,-5.9524929250000005,0.525,220.0,0.075
11,11.0,0.8655998674999998,0.10135836750000002,0.20687483750000002,0.047687259499999995,120.0,-5.7411464500000005,0.75,240.0,0.07500000000000001
12,12.0,0.86538295,0.10181176750000001,0.206828855,0.049150206,130.0,-5.52005615,0.775,260.0,0.025
13,13.0,0.86523181,0.10202166250000001,0.20682344249999998,0.0505243815,140.0,-5.832146175,0.825,280.0,0.0125
14,14.0,0.8650588500000002,0.10245555,0.20677606250000002,0.0518207915,150.0,-8.22981665,0.45000000000000007,300.0,0.0875
15,15.0,0.8648944599999999,0.10282838250000001,0.2067983475,0.05285908375,160.0,-6.930176149999999,0.7,320.0,0.025
16,16.0,0.86473711,0.10316922375,0.20679134500000002,0.05379047375,170.0,-6.818529324999999,0.65,340.0,0.0875
17,17.0,0.8644524225000001,0.10388177625,0.20673809999999998,0.0553803895,180.0,-7.2572527749999995,0.7,360.0,0.025
18,18.0,0.8642661799999999,0.104576269,0.20668699000000001,0.0568635355,190.0,-7.44566205,0.625,380.0,0.037500000000000006
19,19.0,0.8641433475,0.10482453875,0.20666201250000002,0.057967016499999996,200.0,-7.252623075000001,0.6749999999999999,400.0,0.07500000000000001
