epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8671647,0.09967192,0.20739967,0.03341537,10.0,-1.7517763,0.0,20.0,0.05
1,0.86709714,0.09971758,0.20737205,0.03478597,20.0,-2.5363927,0.1,40.0,0.1
2,0.8670408,0.09982725,0.20735916,0.035477728,30.0,-3.2593932,0.1,60.0,0.15
3,0.86693096,0.09982941,0.20735638,0.03589617,40.0,-3.8479626,0.2,80.0,0.15
4,0.8668654,0.099897705,0.20733997,0.036554564,50.0,-4.2037096,0.4,100.0,0.05
5,0.8667931,0.09991571,0.20733513,0.03700633,60.0,-3.736713,0.5,120.0,0.15
6,0.8666897,0.0999765,0.20732819,0.037219062,70.0,-4.2252035,0.8,140.0,0.05
7,0.86667806,0.100106694,0.20731144,0.037847098,80.0,-3.2718098,0.8,160.0,0.15
8,0.8666499,0.100108646,0.20729753,0.038241513,90.0,-4.860791,0.8,180.0,0.1
9,0.86654663,0.10010741,0.20727846,0.038649585,100.0,-6.7279534,0.4,200.0,0.1
10,0.8664953,0.100365795,0.20723093,0.039484657,110.0,-4.959247,0.7,220.0,0.05
11,0.86648613,0.10051327,0.20720753,0.04018788,120.0,-5.1677694,0.7,240.0,0.1
12,0.8663748,0.10056821,0.20717865,0.04090304,130.0,-5.2157464,0.8,260.0,0.05
13,0.86630845,0.10067359,0.20717092,0.041542422,140.0,-8.058439,0.3,280.0,0.05
14,0.86625624,0.100852996,0.20719005,0.042980053,150.0,-8.651838,0.4,300.0,0.0
15,0.8662154,0.10109725,0.20721462,0.04409339,160.0,-12.44078,0.0,320.0,0.05
16,0.8662351,0.10126805,0.20719896,0.04499669,170.0,-8.122353,0.6,340.0,0.0
17,0.86617833,0.101497315,0.20721072,0.045546427,180.0,-7.9760275,0.5,360.0,0.05
18,0.86614877,0.10160962,0.20723355,0.046394505,190.0,-9.844289,0.3,380.0,0.1
19,0.8660701,0.10198816,0.20719978,0.047321204,200.0,-8.649218,0.4,400.0,0.05
20,0.86599594,0.10208232,0.20718288,0.048262976,210.0,-10.407725,0.2,420.0,0.05
21,0.86596394,0.10215082,0.2071772,0.048847828,220.0,-7.5196304,0.5,440.0,0.1
22,0.8658884,0.10224273,0.20714083,0.04938628,230.0,-9.500518,0.5,460.0,0.15
23,0.86577606,0.10235247,0.20709111,0.05005573,240.0,-3.981849,0.9,480.0,0.15
24,0.8657302,0.10238106,0.20713364,0.05070994,250.0,-7.1469145,0.8,500.0,0.3
25,0.8656934,0.10244018,0.20712559,0.05115288,260.0,-5.496428,0.8,520.0,0.35
26,0.8656128,0.1024575,0.20714015,0.051654864,270.0,-7.4212174,0.6,540.0,0.25
27,0.8654874,0.1026212,0.20713645,0.05213331,280.0,-9.443436,0.4,560.0,0.2
28,0.86540145,0.102625616,0.20712334,0.052500147,290.0,-5.885254,0.6,580.0,0.35
29,0.8653347,0.10266614,0.20710748,0.052934874,300.0,-6.976115,0.8,600.0,0.3
30,0.8652718,0.10271859,0.20708992,0.053409405,310.0,-4.2602153,0.5,620.0,0.25
31,0.86521477,0.10289558,0.20709236,0.05403411,320.0,-9.18102,0.4,640.0,0.2
32,0.8652187,0.10289913,0.2070523,0.054402586,330.0,-4.567399,0.7,660.0,0.3
33,0.86517936,0.10288253,0.20708819,0.054796413,340.0,-4.6217895,0.8,680.0,0.4
34,0.86513215,0.10287354,0.20708232,0.055116143,350.0,-5.565623,0.8,700.0,0.55
35,0.86510897,0.10292524,0.20707539,0.05571539,360.0,-3.5517192,0.8,720.0,0.4
36,0.865032,0.10321253,0.20710583,0.056664802,370.0,-6.4918647,0.6,740.0,0.15
37,0.8649821,0.10321566,0.20708452,0.057135925,380.0,-8.117382,0.6,760.0,0.35
38,0.864966,0.10324117,0.20711347,0.057588045,390.0,-5.8828998,0.8,780.0,0.3
39,0.86496764,0.103337824,0.20713662,0.05804908,400.0,-5.7524285,0.6,800.0,0.25
40,0.864942,0.10334221,0.2071412,0.058305435,410.0,-9.754799,0.2,820.0,0.4
41,0.86495376,0.10350832,0.20712548,0.058655437,420.0,-7.300294,0.4,840.0,0.1
42,0.8649544,0.1035249,0.20712772,0.058937054,430.0,-4.630351,0.9,860.0,0.3
43,0.86491877,0.10358598,0.20713644,0.059172325,440.0,-6.921361,0.7,880.0,0.35
44,0.86489725,0.10363039,0.20715244,0.05932411,450.0,-7.0859046,0.8,900.0,0.3
45,0.8648667,0.103752635,0.20714483,0.0597581,460.0,-3.9071083,0.8,920.0,0.2
46,0.8647786,0.1038959,0.20710255,0.060138818,470.0,-3.79766,0.8,940.0,0.3
47,0.8648011,0.10402431,0.20712805,0.060483884,480.0,-4.462686,0.7,960.0,0.25
48,0.86475706,0.10423026,0.20710078,0.060937997,490.0,-2.245011,0.9,980.0,0.25
49,0.86461014,0.104505904,0.2070692,0.06155154,500.0,-6.002742,0.7,1000.0,0.2
50,0.8645444,0.10480931,0.20702948,0.062140603,510.0,-5.642515,0.8,1020.0,0.15
51,0.8644816,0.104815304,0.20701885,0.06267932,520.0,-4.9091825,0.6,1040.0,0.35
52,0.8644156,0.10500926,0.20700389,0.063074805,530.0,-8.888147,0.5,1060.0,0.4
53,0.864363,0.10505458,0.20699853,0.06348256,540.0,-10.738493,0.5,1080.0,0.35
54,0.86426395,0.105209015,0.20698704,0.06391095,550.0,-9.299974,0.6,1100.0,0.35
55,0.8642287,0.10534098,0.2069328,0.0643326,560.0,-5.40734,0.7,1120.0,0.3
56,0.8642004,0.10547332,0.2069454,0.06474492,570.0,-5.7072053,0.8,1140.0,0.45
57,0.8641704,0.10555637,0.2069021,0.06507394,580.0,-6.041138,0.7,1160.0,0.25
58,0.86409783,0.105770886,0.20691529,0.06537858,590.0,-5.149042,0.6,1180.0,0.3
59,0.8640283,0.10586891,0.20690142,0.06569931,600.0,-3.313598,0.8,1200.0,0.55
60,0.86398935,0.10592153,0.2069048,0.06596254,610.0,-6.30671,0.8,1220.0,0.45
61,0.8638918,0.1061772,0.20691103,0.06650353,620.0,-6.3829474,0.7,1240.0,0.4
62,0.86379987,0.10634026,0.20687656,0.06698508,630.0,-7.4714327,0.7,1260.0,0.3
63,0.86372584,0.106533825,0.20685327,0.06733045,640.0,-8.6513405,0.5,1280.0,0.55
64,0.86365527,0.10677109,0.20684692,0.0678884,650.0,-2.8667626,0.9,1300.0,0.55
65,0.8636291,0.10682824,0.20686653,0.06815573,660.0,-2.1788743,0.9,1320.0,0.35
66,0.86360174,0.10686191,0.20690851,0.06834494,670.0,-6.3980923,0.8,1340.0,0.45
67,0.8635636,0.1069326,0.20694324,0.06864572,680.0,-2.6225336,0.9,1360.0,0.4
68,0.86351603,0.10694834,0.20688288,0.06888595,690.0,-3.092326,0.8,1380.0,0.5
69,0.8634829,0.10703582,0.206892,0.069193475,700.0,-2.980699,0.7,1400.0,0.55
70,0.8634348,0.10706865,0.20688859,0.069469154,710.0,-7.6915064,0.7,1420.0,0.35
71,0.863422,0.10709021,0.2069142,0.06970573,720.0,-4.341365,0.7,1440.0,0.5
72,0.86338705,0.10728861,0.20690286,0.07009708,730.0,-3.9763134,0.6,1460.0,0.35
73,0.86334753,0.10733873,0.20692816,0.07039979,740.0,-3.9273262,0.8,1480.0,0.45
74,0.86334497,0.10749447,0.20692581,0.070618086,750.0,-4.053506,0.7,1500.0,0.25
75,0.863286,0.107554674,0.20694101,0.07085587,760.0,-7.478677,0.5,1520.0,0.4
76,0.86324906,0.107783325,0.20690659,0.07105792,770.0,-7.9423065,0.6,1540.0,0.4
77,0.86322236,0.107901394,0.20691675,0.07122931,780.0,-7.90516,0.6,1560.0,0.35
78,0.86328673,0.10801661,0.2069502,0.07137611,790.0,-2.419883,0.8,1580.0,0.45
79,0.8632932,0.10798779,0.20697823,0.071456954,800.0,-1.7130722,1.0,1600.0,0.5
80,0.8632645,0.10805339,0.20699319,0.071626075,810.0,-3.309239,0.8,1620.0,0.3
81,0.86327,0.10806396,0.20698994,0.07177996,820.0,-4.8789115,0.7,1640.0,0.4
82,0.8632094,0.10807056,0.20699468,0.071954414,830.0,-3.503926,0.8,1660.0,0.55
83,0.863209,0.108063616,0.20699288,0.072113775,840.0,-3.5870197,0.9,1680.0,0.4
84,0.86317825,0.10816505,0.20702893,0.07234229,850.0,-2.6767042,0.9,1700.0,0.55
85,0.86314654,0.10815249,0.207017,0.07260672,860.0,-4.815755,0.8,1720.0,0.3
86,0.86311674,0.10831249,0.20702457,0.07294204,870.0,-4.4093213,0.9,1740.0,0.65
87,0.8631487,0.10831231,0.20701014,0.073166385,880.0,-3.059369,0.8,1760.0,0.6
88,0.8631665,0.10830066,0.20701993,0.07338905,890.0,-4.3680086,0.8,1780.0,0.4
89,0.86317664,0.108392246,0.20703858,0.07359763,900.0,-5.273684,0.8,1800.0,0.55
90,0.8631764,0.10841644,0.20703793,0.07387174,910.0,-4.089262,0.9,1820.0,0.55
91,0.86313677,0.10850229,0.20704833,0.07403051,920.0,-4.8785577,0.9,1840.0,0.35
92,0.8631427,0.1085655,0.2070844,0.0742942,930.0,-3.625909,0.8,1860.0,0.3
93,0.86312884,0.1086332,0.20711583,0.07445993,940.0,-3.8657813,0.9,1880.0,0.6
94,0.8631096,0.1087498,0.20713358,0.07467354,950.0,-9.378952,0.5,1900.0,0.55
95,0.8630846,0.108772695,0.20715337,0.07499263,960.0,-2.5887797,0.9,1920.0,0.4
96,0.86305636,0.10882822,0.20715913,0.07520273,970.0,-4.4789824,0.6,1940.0,0.75
97,0.86302453,0.10890075,0.20716043,0.07538895,980.0,-4.374694,0.9,1960.0,0.55
98,0.8629895,0.108978905,0.20717119,0.07566373,990.0,-3.656747,0.8,1980.0,0.5
99,0.8629531,0.10906764,0.20718236,0.07592252,1000.0,-4.0011325,0.7,2000.0,0.4
100,0.8629481,0.10903123,0.20719318,0.07605194,1010.0,-4.4381533,0.8,2020.0,0.5
101,0.8629562,0.10905101,0.20720178,0.07621794,1020.0,-4.2306395,0.8,2040.0,0.55
102,0.8629692,0.10907378,0.2072004,0.07637477,1030.0,-4.624344,0.8,2060.0,0.65
103,0.86297756,0.109154105,0.2072061,0.07674223,1040.0,-5.499224,0.7,2080.0,0.55
104,0.86297303,0.10917755,0.20721468,0.07681562,1050.0,-3.832203,0.9,2100.0,0.65
105,0.86299056,0.10916843,0.20721693,0.07693389,1060.0,-4.5667906,0.9,2120.0,0.3
