,epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,0.8670635250000001,0.09962465,0.20735455,0.033306411,10.0,-1.697517875,0.1,20.0,0.037500000000000006
1,1.0,0.8669953225000001,0.0996835035,0.2073362,0.03448714475,20.0,-2.5666868000000003,0.1,40.0,0.05
2,2.0,0.86691784,0.0997711215,0.207335255,0.03556319275,30.0,-3.351633225,0.15,60.0,0.075
3,3.0,0.8668375224999999,0.099847105,0.2073339475,0.03625520375,40.0,-3.96469025,0.22500000000000003,80.0,0.075
4,4.0,0.8667689350000001,0.09991385,0.2073202025,0.036957904,50.0,-4.102931825,0.37500000000000006,100.0,0.025
5,5.0,0.8666958100000001,0.099949235,0.20730857,0.037831114,60.0,-4.659272325,0.35,120.0,0.0625
6,6.0,0.866628675,0.1000292825,0.20729236750000002,0.03830825524999999,70.0,-4.157219725,0.8,140.0,0.075
7,7.0,0.8665817475,0.10008101850000001,0.20729236,0.03876110425,80.0,-4.951180075,0.6000000000000001,160.0,0.09999999999999999
8,8.0,0.8665373599999999,0.10018899650000002,0.207283565,0.039241807499999996,90.0,-4.5219450750000005,0.8250000000000001,180.0,0.0875
9,9.0,0.866458715,0.10026274125,0.20727189,0.03977422025,100.0,-5.160334649999999,0.7,200.0,0.0875
10,10.0,0.8664118125,0.1004075465,0.20725520249999999,0.040424255250000006,110.0,-5.3878126,0.7,220.0,0.1
11,11.0,0.8663468324999999,0.10050978999999999,0.2072385475,0.041218317000000004,120.0,-5.72713285,0.625,240.0,0.05
12,12.0,0.8662771874999999,0.10063827875,0.20722019,0.042065358000000004,130.0,-6.738849,0.575,260.0,0.025
13,13.0,0.8662072249999999,0.1007701075,0.2072186925,0.0428861295,140.0,-7.20834475,0.475,280.0,0.05
14,14.0,0.8661605600000001,0.100921724,0.20721754750000002,0.04375877725,150.0,-8.2900004,0.39999999999999997,300.0,0.0375
15,15.0,0.866119175,0.10114582100000001,0.20721125499999998,0.04457445725,160.0,-9.546352350000001,0.275,320.0,0.0125
16,16.0,0.86607459,0.10137180750000001,0.20719145499999997,0.0456099715,170.0,-8.07404735,0.47500000000000003,340.0,0.025
17,17.0,0.8660145275,0.10156987249999999,0.20717058,0.0464824405,180.0,-7.681693875000001,0.525,360.0,0.0625
18,18.0,0.8659463675000001,0.10168506125000001,0.20717080499999999,0.047197919000000005,190.0,-7.828720375,0.45,380.0,0.13749999999999998
19,19.0,0.86587766,0.10186606125,0.2071472425,0.0479605065,200.0,-8.594430825,0.44999999999999996,400.0,0.0875
20,20.0,0.8658131874999999,0.1019769275,0.207133355,0.048641248750000005,210.0,-6.96232705,0.55,420.0,0.075
21,21.0,0.8657655225,0.10221375525,0.2071332475,0.049427904,220.0,-7.301315625000001,0.625,440.0,0.13749999999999998
22,22.0,0.8657248625,0.1022754075,0.20711445750000002,0.0499546515,230.0,-9.16820825,0.475,460.0,0.125
23,23.0,0.865670015,0.10233489250000001,0.207087935,0.05051762025,240.0,-7.106603075,0.65,480.0,0.1375
24,24.0,0.8656315149999999,0.10246728249999999,0.20708534250000002,0.051143602,250.0,-6.948829250000001,0.6749999999999999,500.0,0.2125
25,25.0,0.86561465,0.10263017625000001,0.2070852575,0.0516915645,260.0,-6.317802625,0.7000000000000001,520.0,0.25
26,26.0,0.8655350675000001,0.10271411,0.207058635,0.052276319249999995,270.0,-6.854835725,0.6,540.0,0.1625
27,27.0,0.8654715675000001,0.1027663425,0.207041705,0.05279413000000001,280.0,-8.3442965,0.5249999999999999,560.0,0.21250000000000002
28,28.0,0.8654284000000001,0.102893464,0.20705318,0.05319959025,290.0,-5.82583255,0.625,580.0,0.2375
29,29.0,0.865366925,0.1029590775,0.207030935,0.05370528525,300.0,-7.401174675,0.65,600.0,0.25
30,30.0,0.8652922325,0.10305674249999999,0.20701895,0.0542761985,310.0,-5.953632225,0.6,620.0,0.30000000000000004
31,31.0,0.8652464175000001,0.1031377355,0.2070026675,0.054839757749999996,320.0,-8.0435675,0.47500000000000003,640.0,0.2
32,32.0,0.86518881,0.10316663375,0.2069981775,0.0553132145,330.0,-7.165013625,0.5499999999999999,660.0,0.25
33,33.0,0.86514123,0.10325792600000001,0.2069845425,0.055687418249999995,340.0,-5.951874125,0.75,680.0,0.275
34,34.0,0.8651032875,0.1034039975,0.2069826325,0.05617262,350.0,-6.689793225,0.65,700.0,0.325
35,35.0,0.8650489025000001,0.1034954525,0.20696588,0.0567149925,360.0,-4.6717161250000006,0.75,720.0,0.2625
36,36.0,0.865013485,0.10359474025000001,0.20696439,0.057225447,370.0,-6.71261835,0.625,740.0,0.225
37,37.0,0.864966975,0.10373463000000001,0.206940475,0.05774744825,380.0,-6.103424700000001,0.7000000000000001,760.0,0.2375
38,38.0,0.8649005249999999,0.103827244,0.20692338500000002,0.058190269749999995,390.0,-5.77628175,0.6499999999999999,780.0,0.275
39,39.0,0.864865785,0.103954882,0.206916675,0.058656664750000004,400.0,-4.949999575,0.7,800.0,0.275
40,40.0,0.8648021950000001,0.10408758,0.20690776,0.0590571665,410.0,-7.997809425,0.5499999999999999,820.0,0.35000000000000003
41,41.0,0.8647817325000001,0.1041908575,0.20690756749999997,0.059398398,420.0,-5.798073025,0.725,840.0,0.3
42,42.0,0.8647350850000001,0.10429466625,0.2069049075,0.059793979750000004,430.0,-6.237974350000001,0.6,860.0,0.3875
43,43.0,0.8647111900000001,0.10442731000000001,0.2068903725,0.06021974425,440.0,-6.07666815,0.5750000000000001,880.0,0.3375
44,44.0,0.864667,0.1045006425,0.20688511250000002,0.06047062575,450.0,-5.8990464,0.625,900.0,0.375
45,45.0,0.8646156274999999,0.10456966975,0.20688352000000002,0.060821980750000004,460.0,-4.217295825,0.8,920.0,0.325
46,46.0,0.8645627949999999,0.1047083325,0.20686954500000002,0.0611918345,470.0,-5.484881425,0.65,940.0,0.4
47,47.0,0.8645403749999999,0.1048245475,0.20689111250000003,0.061578231750000004,480.0,-6.714401149999999,0.725,960.0,0.3125
48,48.0,0.8645030250000001,0.10496281000000002,0.20688082749999998,0.062009778,490.0,-4.824429975,0.7749999999999999,980.0,0.36250000000000004
49,49.0,0.8644562224999999,0.10518826575000001,0.2068752625,0.062459140499999996,500.0,-5.347777875,0.75,1000.0,0.4125
50,50.0,0.86441085,0.10529526475,0.2068556475,0.06284039975,510.0,-5.303291925,0.725,1020.0,0.38749999999999996
51,51.0,0.8643564,0.10540527725,0.2068331675,0.06328516399999999,520.0,-5.041388675,0.7250000000000001,1040.0,0.36250000000000004
52,52.0,0.8643086999999999,0.10557488024999999,0.20683742749999998,0.06372304699999999,530.0,-6.170335400000001,0.6499999999999999,1060.0,0.4
53,53.0,0.8642591749999999,0.10574879400000001,0.20681395249999998,0.0641973825,540.0,-6.0866900500000005,0.675,1080.0,0.32499999999999996
54,54.0,0.8641993874999999,0.10592546124999999,0.2068039325,0.0646346525,550.0,-5.330602900000001,0.75,1100.0,0.32499999999999996
55,55.0,0.8641645849999999,0.10603648625,0.206796285,0.06498442200000001,560.0,-6.3237323,0.675,1120.0,0.375
56,56.0,0.8641449000000001,0.106129532,0.2068007175,0.06533033125,570.0,-6.04506445,0.7,1140.0,0.375
57,57.0,0.864105135,0.10629121750000001,0.2067556,0.065826345,580.0,-6.124423225,0.7,1160.0,0.25
58,58.0,0.8640793250000001,0.10639313924999999,0.2067501125,0.066234281,590.0,-3.94559735,0.85,1180.0,0.325
59,59.0,0.8640253250000001,0.10656738874999999,0.20671892,0.066596126,600.0,-3.6065553,0.875,1200.0,0.37500000000000006
60,60.0,0.86400674,0.10668856774999999,0.206720915,0.0669282665,610.0,-4.3642635,0.775,1220.0,0.39999999999999997
61,61.0,0.8639704925,0.10678052625,0.20670848749999998,0.067273799,620.0,-4.2450320249999995,0.8250000000000001,1240.0,0.38750000000000007
62,62.0,0.86392272,0.10687687000000001,0.20669087749999998,0.06760087099999999,630.0,-6.521056100000001,0.7,1260.0,0.4125
63,63.0,0.863874535,0.10700529225,0.2066904425,0.06793027625,640.0,-6.14353485,0.7,1280.0,0.5125000000000001
64,64.0,0.8638426525,0.10709726775,0.2066791775,0.0682642425,650.0,-5.020088525,0.7999999999999999,1300.0,0.45000000000000007
65,65.0,0.863807105,0.1071941075,0.2066724225,0.068519562,660.0,-3.669174775,0.8500000000000001,1320.0,0.48750000000000004
66,66.0,0.8637897975000001,0.10726318875,0.20666977250000002,0.0687879475,670.0,-6.3598972499999995,0.7000000000000001,1340.0,0.4375
67,67.0,0.8637436825,0.10735900749999999,0.20666905000000002,0.0690584925,680.0,-2.752431625,0.825,1360.0,0.45000000000000007
68,68.0,0.8637200324999998,0.107427156,0.20665092499999999,0.069338805,690.0,-3.2885774999999997,0.8,1380.0,0.575
69,69.0,0.86366174,0.10753904725,0.20663747000000002,0.0696307225,700.0,-3.8143690749999997,0.75,1400.0,0.525
70,70.0,0.86361061,0.1075886775,0.2066234625,0.06985693550000001,710.0,-5.4780883750000005,0.7500000000000001,1420.0,0.5
71,71.0,0.86361187,0.107623945,0.20661827,0.0701275825,720.0,-3.4064546500000006,0.7999999999999999,1440.0,0.45
72,72.0,0.8635903125000001,0.107740065,0.2066140825,0.0704230415,730.0,-3.831098275,0.75,1460.0,0.4625
73,73.0,0.8635816575,0.10780814024999999,0.20660391,0.07070403125000001,740.0,-4.640630375000001,0.775,1480.0,0.48750000000000004
74,74.0,0.8635699674999999,0.1078711765,0.20660715999999998,0.0709467215,750.0,-4.064780975,0.75,1500.0,0.4375
75,75.0,0.86354144,0.10793340600000001,0.206613985,0.0712602225,760.0,-5.214130900000001,0.7250000000000001,1520.0,0.38749999999999996
76,76.0,0.86350639,0.10804596875000001,0.2066041275,0.07145609475,770.0,-7.3185702,0.6499999999999999,1540.0,0.4625
77,77.0,0.8634767375,0.10813482599999999,0.206599205,0.071707842,780.0,-4.7154718,0.8,1560.0,0.4375
78,78.0,0.8634770025,0.10829231375000001,0.206612165,0.07195703249999999,790.0,-2.5438705,0.85,1580.0,0.47500000000000003
79,79.0,0.8634454925,0.10831944749999999,0.206623925,0.07215216975000001,800.0,-3.2338836749999995,0.875,1600.0,0.5
80,80.0,0.8634135000000001,0.1083824565,0.20660519,0.07235484125000001,810.0,-2.9952343499999996,0.8,1620.0,0.47500000000000003
81,81.0,0.8634165675000001,0.1084059875,0.20660556000000002,0.07250032749999999,820.0,-3.7007556500000005,0.825,1640.0,0.575
82,82.0,0.863383915,0.10846789899999999,0.2066155,0.072740605,830.0,-3.48793755,0.825,1660.0,0.525
83,83.0,0.8633813675,0.1084989615,0.20660636999999998,0.07288574875,840.0,-2.810408775,0.875,1680.0,0.5
84,84.0,0.863381285,0.10852503250000001,0.2066168125,0.07307435000000001,850.0,-3.43805875,0.825,1700.0,0.47500000000000003
85,85.0,0.8633437499999999,0.1085520525,0.206599475,0.0733283395,860.0,-3.680611025,0.8,1720.0,0.47500000000000003
86,86.0,0.8633058525,0.108644889,0.2065994975,0.07357728524999999,870.0,-2.876711025,0.925,1740.0,0.5
87,87.0,0.86328654,0.10870384,0.20658106750000002,0.07376225125,880.0,-2.846583025,0.9,1760.0,0.475
88,88.0,0.8632661374999999,0.10876058749999999,0.2065765375,0.07395631275,890.0,-3.7865219,0.8250000000000001,1780.0,0.5
89,89.0,0.863253935,0.10877868524999999,0.20657817,0.07408750975,900.0,-2.824547825,0.875,1800.0,0.5125000000000001
90,90.0,0.8632412175,0.108833595,0.20657119750000003,0.07428586875,910.0,-3.5636848,0.825,1820.0,0.4625
91,91.0,0.8632349800000001,0.10887009375000001,0.2065701,0.074406155,920.0,-3.782951250000001,0.875,1840.0,0.525
92,92.0,0.8632071175000001,0.1089567535,0.20657797500000002,0.07462830225,930.0,-2.7263859,0.875,1860.0,0.45
93,93.0,0.8631908525,0.1089853525,0.20659056,0.07474740999999999,940.0,-3.207827625,0.95,1880.0,0.5625
94,94.0,0.863186465,0.10900835125000001,0.2065870075,0.074894799,950.0,-4.455698375,0.7749999999999999,1900.0,0.625
95,95.0,0.8631731524999999,0.109041044,0.2065977225,0.0750846535,960.0,-3.94777735,0.9,1920.0,0.4375
96,96.0,0.863183765,0.10908274150000001,0.206611655,0.0752628145,970.0,-3.2699345750000006,0.8,1940.0,0.6124999999999999
97,97.0,0.8631840049999999,0.10909922250000001,0.20661083249999998,0.07540224749999999,980.0,-4.026946325,0.875,1960.0,0.525
98,98.0,0.8631615625,0.10914541124999999,0.20661352,0.07557792975,990.0,-4.77405375,0.8,1980.0,0.5
99,99.0,0.8631434525,0.10918354875,0.20660931500000002,0.0757639815,1000.0,-3.651536525,0.7999999999999999,2000.0,0.525
100,100.0,0.8631275075,0.109198713,0.20661649,0.07592462999999999,1010.0,-4.6542581499999995,0.875,2020.0,0.5125
101,101.0,0.8631254625,0.1092094635,0.20661479249999998,0.0760455775,1020.0,-4.841641599999999,0.85,2040.0,0.6375
102,102.0,0.8631292724999999,0.10923715625,0.20662186999999999,0.0761814715,1030.0,-3.886306125,0.825,2060.0,0.5875
103,103.0,0.8631179325,0.10932591625,0.20661511500000002,0.0763874025,1040.0,-3.3785257,0.8500000000000001,2080.0,0.55
104,104.0,0.863100865,0.1093596825,0.20661747,0.0765259425,1050.0,-3.293280575,0.875,2100.0,0.5625
105,105.0,0.86309639,0.10936375499999999,0.2066042525,0.0766417095,1060.0,-2.6406057499999993,0.9249999999999999,2120.0,0.4875
106,106.0,0.8630797625000001,0.10939559,0.20662100249999998,0.076764755,1070.0,-1.8651196749999999,0.95,2140.0,0.575
107,107.0,0.8630650200000001,0.10942860125000001,0.2066151825,0.0768832425,1080.0,-3.4190624,0.8500000000000001,2160.0,0.5875
108,108.0,0.8630507000000001,0.10944156749999999,0.206623285,0.07699396275,1090.0,-2.3940050250000002,0.975,2180.0,0.55
109,109.0,0.8630384875,0.109456596,0.20663086749999998,0.077153336,1100.0,-2.0659871,0.8999999999999999,2200.0,0.5125000000000001
110,110.0,0.8630262,0.1095092175,0.20663328999999997,0.07725999850000001,1110.0,-2.2274002,0.95,2220.0,0.6125
