epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86804485,0.09946027,0.20740181,0.03276452,10.0,-1.1766593,0.4,20.0,0.0
1,0.8680081,0.09947833,0.2073985,0.03372901,20.0,-2.2507753,0.1,40.0,0.1
2,0.8679355,0.09950322,0.20735918,0.0352479,30.0,-3.105624,0.1,60.0,0.0
3,0.86788934,0.09957809,0.20736639,0.03617349,40.0,-3.8379874,0.2,80.0,0.15
4,0.8678317,0.099658035,0.20733602,0.037055634,50.0,-4.372574,0.3,100.0,0.05
5,0.8677972,0.09970876,0.20733815,0.037783165,60.0,-4.281045,0.5,120.0,0.15
6,0.86776304,0.09975972,0.2073402,0.03798835,70.0,-3.9280574,0.8,140.0,0.0
7,0.8676807,0.09984686,0.20732002,0.038584165,80.0,-3.6784625,0.8,160.0,0.05
8,0.86762714,0.0999279,0.20730656,0.0387834,90.0,-4.6723647,0.6,180.0,0.15
9,0.8675683,0.099929154,0.20731111,0.03898226,100.0,-6.8260927,0.3,200.0,0.05
10,0.8675043,0.099973895,0.2073029,0.039105587,110.0,-7.5097046,0.4,220.0,0.1
11,0.8674309,0.099968754,0.2072865,0.039335776,120.0,-6.6881804,0.5,240.0,0.1
12,0.86738497,0.10001222,0.20729169,0.03978727,130.0,-8.349387,0.3,260.0,0.1
13,0.8673286,0.10003593,0.20729542,0.040368102,140.0,-7.6183777,0.6,280.0,0.05
14,0.86731845,0.10011103,0.20732445,0.041263103,150.0,-7.077236,0.5,300.0,0.05
15,0.8672765,0.10011806,0.20731464,0.041576985,160.0,-5.5842676,0.7,320.0,0.15
16,0.8672289,0.10009473,0.20728712,0.04195054,170.0,-7.61455,0.4,340.0,0.15
17,0.8671892,0.10011653,0.20728675,0.042309776,180.0,-5.578943,0.8,360.0,0.05
18,0.86716205,0.10017961,0.20727448,0.042872716,190.0,-5.4906855,0.8,380.0,0.2
19,0.86709815,0.100260414,0.20723638,0.043375567,200.0,-7.415197,0.5,400.0,0.1
20,0.86702687,0.10033333,0.207195,0.04379274,210.0,-7.7379255,0.6,420.0,0.05
21,0.8670264,0.100362666,0.20719501,0.044172082,220.0,-7.862011,0.7,440.0,0.25
22,0.86700755,0.1004436,0.20718528,0.044559654,230.0,-8.814894,0.4,460.0,0.1
23,0.86697716,0.10053361,0.2071841,0.04493214,240.0,-5.7015734,0.9,480.0,0.25
24,0.86695266,0.10069021,0.20718174,0.045374956,250.0,-4.2300754,0.8,500.0,0.0
25,0.86691594,0.100704156,0.20716679,0.04563494,260.0,-5.107136,1.0,520.0,0.15
26,0.8668835,0.100745775,0.2071668,0.04597664,270.0,-7.971469,0.6,540.0,0.25
27,0.8668974,0.10095652,0.20715517,0.04653362,280.0,-6.5306234,0.6,560.0,0.15
28,0.86687565,0.101135105,0.20716104,0.047284223,290.0,-4.82475,0.8,580.0,0.05
29,0.866848,0.101168215,0.20716362,0.0475245,300.0,-4.6176033,0.8,600.0,0.15
30,0.8667657,0.10122932,0.20714283,0.04779829,310.0,-7.0135965,0.8,620.0,0.4
31,0.86675864,0.101226784,0.20711774,0.048157703,320.0,-10.397298,0.5,640.0,0.2
32,0.86675525,0.10122975,0.20711607,0.0485814,330.0,-7.4573317,0.7,660.0,0.2
33,0.8666851,0.1012843,0.20709358,0.049355518,340.0,-7.3776236,0.7,680.0,0.2
34,0.86664724,0.101331234,0.20709029,0.049604557,350.0,-7.659906,0.7,700.0,0.35
35,0.8666497,0.10144037,0.20710473,0.050008394,360.0,-8.468439,0.6,720.0,0.15
36,0.8666408,0.101629,0.20710026,0.050213557,370.0,-5.6475234,0.9,740.0,0.3
37,0.866642,0.1017707,0.20709966,0.050524198,380.0,-6.772071,0.8,760.0,0.1
38,0.86664265,0.1018702,0.2070935,0.050813265,390.0,-4.513249,0.9,780.0,0.25
39,0.86660355,0.10192021,0.20709944,0.051213626,400.0,-5.825824,1.0,800.0,0.15
40,0.8665882,0.102037095,0.20711881,0.05156848,410.0,-9.865445,0.5,820.0,0.15
41,0.8665619,0.10204009,0.20711148,0.051807985,420.0,-5.232564,1.0,840.0,0.45
42,0.86653566,0.102068156,0.20710094,0.05206156,430.0,-5.4598613,1.0,860.0,0.15
43,0.86652344,0.102053106,0.20708308,0.05236171,440.0,-7.455098,0.8,880.0,0.45
44,0.8664656,0.10228249,0.20704721,0.053053394,450.0,-7.9554496,0.5,900.0,0.3
45,0.86638755,0.102294005,0.20703764,0.053430118,460.0,-6.750804,0.9,920.0,0.45
46,0.8663597,0.102306366,0.20703962,0.053639516,470.0,-6.8379364,0.7,940.0,0.4
47,0.86637783,0.10229846,0.20705925,0.053783827,480.0,-4.0261426,0.9,960.0,0.35
48,0.8663564,0.10232508,0.20707266,0.054059096,490.0,-3.5478015,1.0,980.0,0.35
49,0.8663041,0.10245395,0.20702943,0.05457631,500.0,-4.3031244,0.9,1000.0,0.35
50,0.86629415,0.10248361,0.20703381,0.054969907,510.0,-4.5118027,0.9,1020.0,0.25
