epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8680146,0.09950239,0.20740956,0.03307384,10.0,-1.7134367,0.0,20.0,0.05
1,0.8680053,0.09950936,0.20742524,0.033940576,20.0,-2.5167878,0.2,40.0,0.1
2,0.8679641,0.099523045,0.20741358,0.034210816,30.0,-2.977341,0.1,60.0,0.05
3,0.86791134,0.09954152,0.20741495,0.035240956,40.0,-2.3185356,0.7,80.0,0.0
4,0.86790586,0.099547625,0.20743178,0.035658184,50.0,-3.8809521,0.4,100.0,0.2
5,0.8678744,0.09955424,0.20745014,0.03644306,60.0,-4.817687,0.4,120.0,0.1
6,0.867824,0.099707864,0.2074318,0.037198555,70.0,-4.1335707,0.9,140.0,0.0
7,0.8677755,0.0997107,0.20741928,0.037595034,80.0,-4.0626383,0.8,160.0,0.1
8,0.8677116,0.09976431,0.20740898,0.03808768,90.0,-4.6179485,0.4,180.0,0.05
9,0.867697,0.09983045,0.20742956,0.03901782,100.0,-7.3228874,0.2,200.0,0.05
10,0.8676382,0.09987745,0.20740344,0.039356846,110.0,-7.2733383,0.3,220.0,0.05
11,0.86758137,0.099917956,0.20740671,0.040034276,120.0,-9.041796,0.2,240.0,0.05
12,0.8675316,0.100056626,0.20738865,0.04045959,130.0,-6.4319715,0.6,260.0,0.1
13,0.86745167,0.100111194,0.20736079,0.04131979,140.0,-6.7781153,0.6,280.0,0.05
14,0.8674248,0.10012928,0.20736992,0.041658536,150.0,-7.552851,0.7,300.0,0.05
15,0.86739063,0.10013465,0.20733672,0.042161006,160.0,-5.124221,0.6,320.0,0.05
16,0.86736315,0.10017821,0.20728806,0.042785425,170.0,-7.7146316,0.3,340.0,0.1
17,0.86731863,0.10019591,0.2072607,0.043364666,180.0,-7.309266,0.5,360.0,0.2
18,0.8672182,0.100345455,0.2072365,0.0440742,190.0,-9.022351,0.3,380.0,0.1
19,0.8671711,0.100524746,0.20720121,0.044981703,200.0,-9.009103,0.2,400.0,0.1
20,0.86710745,0.1006659,0.20717701,0.045900546,210.0,-7.342973,0.6,420.0,0.1
21,0.86695725,0.10091877,0.20715958,0.04703249,220.0,-10.195087,0.2,440.0,0.05
22,0.8669157,0.10101902,0.20713146,0.04834117,230.0,-9.264651,0.3,460.0,0.1
23,0.86681294,0.10123231,0.20710748,0.04885014,240.0,-8.278689,0.5,480.0,0.15
24,0.8667369,0.1013184,0.20707178,0.049787454,250.0,-8.265169,0.6,500.0,0.05
25,0.8666999,0.1015355,0.20704603,0.050377585,260.0,-10.116609,0.3,520.0,0.05
26,0.8665381,0.1018877,0.20700946,0.05102129,270.0,-7.284439,0.4,540.0,0.1
27,0.8664355,0.102031015,0.20699063,0.051615838,280.0,-10.272108,0.4,560.0,0.15
28,0.86641365,0.10205301,0.20698076,0.051957652,290.0,-10.993358,0.3,580.0,0.25
29,0.86637276,0.10206407,0.20697834,0.05238101,300.0,-12.604892,0.3,600.0,0.15
30,0.8663645,0.102053225,0.20696965,0.05266943,310.0,-13.336447,0.1,620.0,0.15
31,0.86633414,0.10203626,0.20696667,0.05299365,320.0,-9.412348,0.4,640.0,0.3
32,0.8662963,0.10201502,0.20693865,0.053328495,330.0,-9.260101,0.5,660.0,0.15
33,0.86629254,0.101995505,0.20692854,0.053671014,340.0,-6.0929933,0.6,680.0,0.2
34,0.86622715,0.10208038,0.2069034,0.05440899,350.0,-6.767222,0.7,700.0,0.1
35,0.8661513,0.10209572,0.20687684,0.054679975,360.0,-9.165749,0.5,720.0,0.2
36,0.86609656,0.10223001,0.2068811,0.055122107,370.0,-8.36831,0.6,740.0,0.2
37,0.86600375,0.10249951,0.20691209,0.055850476,380.0,-7.1228323,0.6,760.0,0.2
38,0.86596435,0.10261968,0.2069068,0.056084566,390.0,-7.1018806,0.4,780.0,0.25
39,0.86599773,0.102671124,0.2069249,0.056710705,400.0,-7.716732,0.3,800.0,0.1
40,0.86591166,0.1029404,0.20687544,0.05721801,410.0,-9.523785,0.4,820.0,0.2
41,0.8659191,0.103130974,0.20688337,0.057674855,420.0,-4.2760534,0.8,840.0,0.15
42,0.86589813,0.10325799,0.20690373,0.05813372,430.0,-5.07139,0.7,860.0,0.35
43,0.86586785,0.10342591,0.20691428,0.05869542,440.0,-6.7590904,0.6,880.0,0.3
44,0.86578864,0.10360064,0.20691785,0.059050847,450.0,-12.548491,0.4,900.0,0.35
45,0.86572796,0.103660785,0.20689258,0.059251938,460.0,-10.749274,0.5,920.0,0.1
46,0.865709,0.103864156,0.20686196,0.059648827,470.0,-5.3425093,0.5,940.0,0.2
47,0.8656551,0.10387028,0.20687033,0.059902467,480.0,-7.150092,0.5,960.0,0.3
48,0.86566526,0.1040377,0.20686251,0.06029975,490.0,-3.8114953,0.8,980.0,0.2
49,0.865653,0.104230404,0.20687218,0.060697373,500.0,-7.632309,0.3,1000.0,0.2
50,0.8656606,0.10432857,0.2068622,0.061026677,510.0,-4.705054,0.5,1020.0,0.1
51,0.8655912,0.104540445,0.20687212,0.06159066,520.0,-6.9719367,0.6,1040.0,0.2
52,0.8656001,0.1046041,0.20683323,0.061987095,530.0,-3.5746303,0.8,1060.0,0.3
53,0.8655848,0.10467544,0.20682977,0.06227955,540.0,-3.0158594,0.9,1080.0,0.25
54,0.8655462,0.10476556,0.20680527,0.06253651,550.0,-8.959819,0.3,1100.0,0.2
55,0.865542,0.10484149,0.20681769,0.06291069,560.0,-4.6773176,0.8,1120.0,0.25
56,0.8654762,0.104888774,0.20677765,0.06324431,570.0,-6.177291,0.6,1140.0,0.25
57,0.86545354,0.104946576,0.20678309,0.06346621,580.0,-8.61521,0.4,1160.0,0.25
58,0.8654279,0.10497955,0.20677643,0.06371788,590.0,-4.302451,0.4,1180.0,0.3
