epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86920184,0.1001498,0.20763892,0.035132363,10.0,-1.8186182,0.0,20.0,0.0
1,0.86879134,0.10041114,0.20756505,0.04124565,20.0,-1.889039,0.4,40.0,0.05
2,0.86853963,0.10087552,0.20750684,0.044546295,30.0,-3.1227484,0.2,60.0,0.0
3,0.8677284,0.10208154,0.20741723,0.04697645,40.0,-4.254994,0.1,80.0,0.05
4,0.8669453,0.10213155,0.20730296,0.04883246,50.0,-3.5573826,0.7,100.0,0.0
5,0.8667323,0.10209956,0.20725818,0.050476484,60.0,-4.9010878,0.3,120.0,0.1
6,0.8663295,0.10238012,0.2071411,0.05141883,70.0,-3.8371348,0.8,140.0,0.0
7,0.8656943,0.10307342,0.2070322,0.052385464,80.0,-3.4225338,0.9,160.0,0.0
8,0.8654928,0.10459039,0.20703235,0.054599084,90.0,-5.2173433,0.6,180.0,0.0
9,0.86506146,0.10491669,0.20705146,0.056325465,100.0,-3.3015418,1.0,200.0,0.0
10,0.8644157,0.10531796,0.20690794,0.057702042,110.0,-5.5411735,0.5,220.0,0.0
11,0.8642786,0.105578445,0.20688641,0.0585194,120.0,-6.5557456,0.6,240.0,0.0
12,0.8636794,0.10609964,0.20698437,0.06101794,130.0,-7.434695,0.4,260.0,0.0
13,0.86340666,0.106234156,0.20704077,0.06197809,140.0,-5.1802645,0.9,280.0,0.0
14,0.8631746,0.10621199,0.20702145,0.063326724,150.0,-4.9481707,0.9,300.0,0.05
15,0.8627793,0.10647943,0.20711045,0.06513845,160.0,-8.2614765,0.5,320.0,0.1
16,0.8622894,0.106848516,0.20703045,0.06687958,170.0,-6.192434,0.6,340.0,0.0
17,0.8619523,0.1080277,0.20702069,0.07014229,180.0,-6.334277,0.9,360.0,0.05
18,0.86159617,0.108400375,0.20689653,0.07158571,190.0,-9.166785,0.4,380.0,0.1
19,0.8613736,0.10921153,0.20696789,0.07414395,200.0,-7.8652472,0.6,400.0,0.0
20,0.8611042,0.10998454,0.20675953,0.07551676,210.0,-5.6447973,0.5,420.0,0.15
21,0.8609853,0.11121964,0.20680454,0.07749218,220.0,-7.668172,0.6,440.0,0.05
22,0.8605847,0.11132687,0.2066623,0.07876168,230.0,-7.0347605,0.7,460.0,0.25
23,0.8603733,0.11157399,0.20677282,0.08022203,240.0,-5.963952,0.8,480.0,0.15
24,0.85986465,0.11192587,0.20668814,0.08161428,250.0,-9.982037,0.5,500.0,0.15
25,0.85952353,0.11229945,0.20671831,0.0827989,260.0,-5.7360706,0.6,520.0,0.3
26,0.8592067,0.11260746,0.20664667,0.08408293,270.0,-9.2244625,0.5,540.0,0.25
27,0.8588939,0.113814406,0.20641771,0.08557868,280.0,-7.414757,0.6,560.0,0.2
28,0.8588769,0.113770366,0.2062822,0.08641505,290.0,-9.7424755,0.4,580.0,0.3
29,0.8586057,0.11483226,0.2062623,0.088025115,300.0,-6.018311,0.7,600.0,0.1
30,0.85844666,0.11584767,0.20630848,0.08951889,310.0,-9.652489,0.5,620.0,0.15
31,0.85832745,0.11586978,0.20616363,0.09059598,320.0,-6.547789,0.8,640.0,0.15
32,0.85800576,0.11593136,0.20624356,0.09103595,330.0,-6.1086736,0.5,660.0,0.5
33,0.8575516,0.1165005,0.2062167,0.091985665,340.0,-5.765773,0.7,680.0,0.2
34,0.85750026,0.11672,0.20617071,0.09291628,350.0,-6.4331665,0.7,700.0,0.2
35,0.8572423,0.11749313,0.2062145,0.094045036,360.0,-2.742128,0.9,720.0,0.35
36,0.857157,0.11823956,0.20625103,0.09490074,370.0,-3.2098718,1.0,740.0,0.05
37,0.85712415,0.11826321,0.20607628,0.09546053,380.0,-6.8346725,0.6,760.0,0.4
38,0.85718036,0.11869096,0.2060553,0.095971376,390.0,-2.8229313,1.0,780.0,0.4
39,0.85720253,0.1187705,0.20604937,0.096475594,400.0,-5.4203515,0.7,800.0,0.25
40,0.8570699,0.11883849,0.20601851,0.0966625,410.0,-7.210284,0.7,820.0,0.4
41,0.8570359,0.11950161,0.20612098,0.09741459,420.0,-4.0142555,0.9,840.0,0.3
42,0.857127,0.119472586,0.20621693,0.097746685,430.0,-8.113367,0.5,860.0,0.35
43,0.85698813,0.11973035,0.20617895,0.09825983,440.0,-2.6488214,0.9,880.0,0.2
44,0.8569298,0.12011603,0.20630081,0.09950159,450.0,-4.222181,0.8,900.0,0.3
45,0.85691947,0.120171525,0.20622334,0.100109294,460.0,-4.1381903,0.8,920.0,0.55
46,0.8568041,0.12013599,0.20631132,0.1003641,470.0,-4.4237356,0.9,940.0,0.45
47,0.8568447,0.120271444,0.20636742,0.10080592,480.0,-1.8481392,1.0,960.0,0.5
48,0.8563797,0.120724656,0.20638822,0.10130235,490.0,-5.9721074,0.7,980.0,0.4
49,0.85631067,0.12066009,0.20639324,0.10160835,500.0,-5.665577,0.8,1000.0,0.4
50,0.85643935,0.12076295,0.20655546,0.101982355,510.0,-1.3962423,0.8,1020.0,0.4
51,0.85626,0.120961286,0.20661972,0.10242881,520.0,-4.984521,0.7,1040.0,0.2
52,0.85623866,0.12104311,0.20670007,0.10287083,530.0,-7.8318377,0.6,1060.0,0.55
53,0.8562351,0.12166816,0.20683287,0.10386313,540.0,-2.6357539,0.8,1080.0,0.45
54,0.85621166,0.121814184,0.20684281,0.10398798,550.0,-7.006221,0.6,1100.0,0.6
55,0.8562417,0.12161704,0.20699672,0.10436963,560.0,-2.8016005,0.9,1120.0,0.6
56,0.8560038,0.12161998,0.20687407,0.10452431,570.0,-2.7512393,0.9,1140.0,0.65
57,0.85587144,0.12158235,0.20695153,0.10472819,580.0,-4.725263,0.8,1160.0,0.5
58,0.85587454,0.12157023,0.2070209,0.104787394,590.0,-6.5262313,0.7,1180.0,0.55
59,0.85582227,0.121577345,0.2069892,0.10503249,600.0,-3.4593384,0.7,1200.0,0.5
60,0.8557215,0.121414244,0.20698513,0.10537911,610.0,-2.6313608,0.9,1220.0,0.55
61,0.85556155,0.12160766,0.20704998,0.10571412,620.0,-7.414214,0.6,1240.0,0.25
62,0.85541517,0.1215137,0.20709753,0.10606103,630.0,-2.4036262,0.8,1260.0,0.55
63,0.8551038,0.12169472,0.20697932,0.10666387,640.0,-5.4270124,0.6,1280.0,0.4
64,0.85512966,0.12150013,0.2069963,0.1068512,650.0,-1.7672424,0.9,1300.0,0.4
65,0.8551845,0.122098625,0.20690972,0.10716612,660.0,-2.4572067,1.0,1320.0,0.55
66,0.8550603,0.12196457,0.2070064,0.10724286,670.0,-1.3988259,1.0,1340.0,0.55
67,0.8550381,0.121960334,0.20704038,0.10767129,680.0,-4.2870355,0.8,1360.0,0.55
68,0.85512215,0.121881746,0.20707,0.10784299,690.0,-1.6874332,1.0,1380.0,0.45
69,0.8551622,0.122146346,0.20705251,0.10799666,700.0,-2.3388596,0.9,1400.0,0.5
70,0.8552639,0.122113824,0.20706482,0.10817001,710.0,-3.1908383,0.8,1420.0,0.4
71,0.8553307,0.12206354,0.20706207,0.10837814,720.0,-3.4356093,0.9,1440.0,0.7
72,0.85521317,0.12221334,0.20712538,0.10876595,730.0,-2.1230512,0.9,1460.0,0.45
73,0.8551946,0.12207889,0.20704181,0.10890376,740.0,-2.6123197,0.9,1480.0,0.3
74,0.8552019,0.12192476,0.20702054,0.1089989,750.0,-3.1842542,0.7,1500.0,0.8
