epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86802053,0.099412866,0.20740345,0.032923367,10.0,-2.0650737,0.0,20.0,0.0
1,0.8679199,0.09948459,0.20738304,0.033704907,20.0,-2.546027,0.1,40.0,0.0
2,0.8679306,0.09949282,0.2073959,0.034047376,30.0,-2.5543506,0.6,60.0,0.0
3,0.8678898,0.09961841,0.2073974,0.035251282,40.0,-3.413187,0.4,80.0,0.0
4,0.86784655,0.09967258,0.20739377,0.03579509,50.0,-4.7538166,0.3,100.0,0.0
5,0.86782223,0.09967056,0.2073874,0.036393154,60.0,-3.8572762,0.7,120.0,0.05
6,0.8677771,0.09971094,0.207358,0.03677641,70.0,-4.6915636,0.5,140.0,0.0
7,0.8677184,0.09976802,0.20734513,0.037288554,80.0,-4.7721114,0.6,160.0,0.0
8,0.8676832,0.099767804,0.20734262,0.03749816,90.0,-4.822004,0.6,180.0,0.1
9,0.8676238,0.099891104,0.2073555,0.03785767,100.0,-4.3336267,0.7,200.0,0.05
10,0.86757565,0.09990054,0.20734133,0.03816715,110.0,-7.0894327,0.3,220.0,0.0
11,0.86752754,0.09990389,0.20733862,0.03851289,120.0,-6.9235663,0.6,240.0,0.05
12,0.8675204,0.099949695,0.20733029,0.038976513,130.0,-7.5537424,0.5,260.0,0.05
13,0.8674529,0.10010388,0.20731182,0.039566528,140.0,-6.464995,0.6,280.0,0.1
14,0.86742836,0.100162394,0.2073139,0.040015098,150.0,-8.290983,0.3,300.0,0.2
15,0.86738354,0.100358866,0.20732398,0.041047107,160.0,-7.3553863,0.6,320.0,0.0
16,0.8672971,0.100630514,0.20734005,0.041836426,170.0,-6.799302,0.9,340.0,0.05
17,0.86725134,0.10068419,0.20734155,0.04286437,180.0,-10.34895,0.4,360.0,0.1
18,0.86718464,0.10083762,0.20735754,0.04372032,190.0,-6.589404,0.9,380.0,0.05
19,0.86719656,0.10097679,0.20736286,0.044368323,200.0,-7.027106,0.7,400.0,0.0
20,0.8671554,0.1010546,0.20736162,0.044825338,210.0,-8.711685,0.6,420.0,0.2
21,0.8670966,0.10107688,0.20736277,0.045234054,220.0,-8.656439,0.6,440.0,0.1
22,0.8670707,0.1011299,0.20737395,0.045938086,230.0,-6.333056,0.8,460.0,0.2
23,0.8670468,0.10120559,0.20738198,0.046669055,240.0,-6.6306434,0.8,480.0,0.0
24,0.8670122,0.10131886,0.2073811,0.04731333,250.0,-11.545977,0.4,500.0,0.25
25,0.8669758,0.10132518,0.20739414,0.047952056,260.0,-7.40832,0.7,520.0,0.15
26,0.86690885,0.10156449,0.20740847,0.048728313,270.0,-9.390773,0.4,540.0,0.3
27,0.8668526,0.10170569,0.20742585,0.049369898,280.0,-9.393152,0.4,560.0,0.2
28,0.86677235,0.10177189,0.20743825,0.04985651,290.0,-8.819038,0.6,580.0,0.05
29,0.86668783,0.10185993,0.20743692,0.050389405,300.0,-9.183933,0.6,600.0,0.3
30,0.8666542,0.10209974,0.20743684,0.05095773,310.0,-10.954748,0.4,620.0,0.1
31,0.8665576,0.102332205,0.20744966,0.051555563,320.0,-5.007272,0.8,640.0,0.3
32,0.86650944,0.10239625,0.20745897,0.052018385,330.0,-7.5026054,0.7,660.0,0.25
33,0.8665295,0.10262797,0.20744778,0.052805316,340.0,-5.6541524,0.8,680.0,0.15
34,0.8665099,0.102776445,0.20744325,0.053392176,350.0,-4.0379505,0.9,700.0,0.25
35,0.86644524,0.10291178,0.20742483,0.053820036,360.0,-5.619362,0.9,720.0,0.3
