epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8681095,0.09931908,0.20742859,0.031964444,10,-1.5059317,0.2,20,0.05
1,0.86808616,0.099337816,0.20742716,0.03241644,20,-2.511638,0.2,40,0
2,0.868038,0.09938005,0.20742585,0.03377799,30,-3.5040183,0.1,60,0
3,0.867987,0.099440016,0.20743145,0.03519218,40,-3.1208918,0.4,80,0.2
4,0.8679399,0.09949932,0.20744915,0.036204126,50,-3.8731759,0.3,100,0.05
5,0.86788005,0.09954127,0.20743787,0.037262008,60,-3.8994102,0.3,120,0.05
6,0.86784154,0.099551775,0.20742749,0.037813134,70,-5.387501,0.2,140,0.05
7,0.8677842,0.09959831,0.20741199,0.038264796,80,-6.377799,0.2,160,0.05
8,0.86772823,0.09960425,0.20740658,0.03872993,90,-5.3568954,0.5,180,0.2
9,0.8677022,0.09962046,0.20738995,0.039355468,100,-5.3356833,0.5,200,0.1
10,0.867687,0.099637605,0.2073894,0.039764587,110,-5.537432,0.7,220,0.05
11,0.8676259,0.09974959,0.2073815,0.040536914,120,-7.900733,0.3,240,0
12,0.8675913,0.09974962,0.20739332,0.041165333,130,-7.50943,0.4,260,0.3
13,0.86754435,0.099790476,0.20738463,0.04140103,140,-7.9089165,0.3,280,0
14,0.86746454,0.09990037,0.20737466,0.042167414,150,-8.440356,0.4,300,0.05
15,0.8674416,0.100011975,0.20739694,0.042642526,160,-10.286533,0.2,320,0.05
16,0.86737996,0.10002217,0.2073892,0.043053403,170,-5.2500253,0.7,340,0.1
17,0.8673394,0.10013019,0.20735767,0.043859273,180,-8.859262,0.4,360,0.05
18,0.86731607,0.10012386,0.20738398,0.044406727,190,-4.489384,0.8,380,0.1
19,0.8672772,0.1001451,0.20736286,0.044827715,200,-7.4264274,0.6,400,0
20,0.86721915,0.10032406,0.20736952,0.045579683,210,-6.3967767,0.9,420,0.2
21,0.86716634,0.10042129,0.20736144,0.046019334,220,-4.427809,0.9,440,0.1
22,0.86713177,0.10050752,0.20736174,0.046609487,230,-7.7431335,0.6,460,0.25
23,0.8670678,0.100821346,0.20733654,0.047415856,240,-6.3828773,0.8,480,0.1
24,0.8670252,0.10085559,0.20734888,0.047958255,250,-5.0511327,0.8,500,0.3
25,0.8669947,0.100994974,0.20736197,0.048558526,260,-5.2885528,1,520,0.15
26,0.86695164,0.10103619,0.20734769,0.04890025,270,-5.6558766,0.7,540,0.2
27,0.866853,0.10130771,0.20734558,0.04949336,280,-6.3529215,0.8,560,0.1
28,0.8668317,0.10140854,0.20734353,0.05004118,290,-4.4167886,0.9,580,0.2
29,0.86679906,0.10146097,0.20735733,0.050422173,300,-6.4868026,0.8,600,0.25
30,0.8667655,0.10148174,0.20734793,0.05078662,310,-5.5151086,0.9,620,0.25
31,0.8667255,0.10147276,0.20734362,0.051046923,320,-5.4157014,0.9,640,0.35
32,0.866684,0.101505995,0.20734063,0.05125552,330,-6.9520926,0.8,660,0.15
33,0.86663675,0.10155026,0.20734926,0.051712934,340,-7.2037597,0.7,680,0.25
34,0.86664265,0.10172108,0.20735294,0.052211385,350,-6.1119795,1,700,0.25
35,0.86662036,0.10180211,0.20732494,0.052695278,360,-4.297826,0.9,720,0.2
36,0.8665728,0.101841666,0.20730656,0.053073134,370,-4.540309,0.8,740,0.3
