epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86801267,0.09940817,0.2073974,0.03200073,10,-1.6007869,0,20,0
1,0.8679939,0.09941029,0.20739187,0.03317461,20,-1.7453473,0.6,40,0
2,0.86794907,0.09951311,0.20739153,0.034626566,30,-1.9846205,0.5,60,0.1
3,0.8678985,0.099505335,0.20738684,0.034758136,40,-2.1642506,0.8,80,0.15
4,0.86786574,0.09957833,0.20739767,0.035342485,50,-3.564127,0.5,100,0.05
5,0.86782676,0.099621035,0.20739691,0.036069546,60,-4.641144,0.3,120,0
6,0.8678277,0.09962993,0.20738329,0.036838368,70,-3.1754787,0.7,140,0
7,0.8677592,0.099635296,0.20739241,0.037381664,80,-5.2413073,0.4,160,0.15
8,0.8677041,0.09965292,0.20738532,0.037747175,90,-4.5718355,0.7,180,0
9,0.8676281,0.09977567,0.20735116,0.038225144,100,-4.7200484,0.7,200,0.15
10,0.86756736,0.09980792,0.20733437,0.03905502,110,-6.0116405,0.6,220,0.1
11,0.86752534,0.09989359,0.2073328,0.039823603,120,-5.2309365,0.8,240,0.05
12,0.86742204,0.1000275,0.20732701,0.040262472,130,-6.485503,0.7,260,0.1
13,0.867373,0.10006342,0.20731768,0.041036204,140,-7.0407043,0.6,280,0.05
14,0.867326,0.100224815,0.20734172,0.04161034,150,-6.3928156,0.6,300,0.05
15,0.86729413,0.10030645,0.20733824,0.042031497,160,-10.273565,0.2,320,0.05
16,0.8672635,0.100349836,0.2073489,0.042474218,170,-7.096723,0.4,340,0.15
17,0.867225,0.100420475,0.20737538,0.043182664,180,-9.277564,0.5,360,0
18,0.86715865,0.10054215,0.2073717,0.04393162,190,-12.194652,0.2,380,0.1
19,0.86712104,0.10069758,0.20736696,0.044563737,200,-5.4739122,0.8,400,0.05
20,0.8670993,0.100917555,0.20737812,0.045071915,210,-9.622743,0.5,420,0
21,0.8670673,0.10112244,0.20737487,0.04580343,220,-6.24177,0.8,440,0.05
22,0.86703414,0.101210505,0.20738976,0.04640339,230,-9.498682,0.6,460,0
23,0.8669724,0.10126481,0.20738494,0.04693598,240,-5.388847,0.6,480,0
24,0.86692023,0.10128675,0.20739004,0.047164675,250,-8.288216,0.6,500,0.1
25,0.8668559,0.101441026,0.20738913,0.04770464,260,-5.6201606,0.9,520,0.05
26,0.8667986,0.10163955,0.20735931,0.048165217,270,-6.1761827,0.8,540,0.15
27,0.866754,0.10163212,0.20732819,0.048325386,280,-7.772293,0.7,560,0.2
