epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86601907,0.099739574,0.2070567,0.036950685,10.0,-1.7686012,0.0,20.0,0.0
1,0.8653414,0.09979385,0.20716947,0.03966888,20.0,-2.399405,0.1,40.0,0.0
2,0.8643002,0.09996289,0.20701057,0.042624597,30.0,-2.6447237,0.3,60.0,0.1
3,0.86408925,0.09997334,0.20701295,0.043661527,40.0,-3.3326175,0.4,80.0,0.05
4,0.8637857,0.10047463,0.20729005,0.049901586,50.0,-3.8621688,0.4,100.0,0.0
5,0.8631651,0.100556344,0.20722519,0.051283646,60.0,-4.2982473,0.5,120.0,0.05
6,0.86250806,0.10163498,0.20717537,0.053713135,70.0,-3.779792,0.9,140.0,0.05
7,0.8615851,0.102503836,0.2068384,0.05515726,80.0,-4.101457,0.7,160.0,0.0
8,0.8609727,0.10396323,0.20666468,0.057428617,90.0,-5.0238576,0.7,180.0,0.0
9,0.8597066,0.10580776,0.20623507,0.060867578,100.0,-3.6853855,1.0,200.0,0.05
10,0.85948807,0.10745422,0.20622429,0.061437,110.0,-7.065398,0.5,220.0,0.05
11,0.8593769,0.1081872,0.20629126,0.06326657,120.0,-8.461525,0.3,240.0,0.0
12,0.85907036,0.108833194,0.20632021,0.063851506,130.0,-6.8450203,0.4,260.0,0.0
13,0.85864043,0.11178086,0.20602018,0.06755424,140.0,-6.8466706,0.7,280.0,0.05
14,0.8585281,0.11184448,0.20600985,0.06921437,150.0,-7.133001,0.5,300.0,0.0
15,0.8574371,0.11291832,0.20586272,0.07183047,160.0,-7.9911017,0.7,320.0,0.1
16,0.85723513,0.1127167,0.20637296,0.07355656,170.0,-6.7749453,0.8,340.0,0.05
17,0.8571434,0.11368993,0.20624292,0.07639958,180.0,-9.725958,0.5,360.0,0.15
18,0.85669845,0.11404552,0.20629197,0.07854752,190.0,-10.825064,0.4,380.0,0.1
19,0.8561447,0.114531815,0.20625204,0.08026422,200.0,-7.638095,0.8,400.0,0.1
20,0.8555979,0.114875175,0.20610654,0.08194895,210.0,-8.608257,0.7,420.0,0.05
21,0.85578084,0.11481899,0.20621654,0.08309024,220.0,-7.865715,0.8,440.0,0.2
22,0.8552967,0.114591576,0.20615354,0.0845343,230.0,-10.34138,0.5,460.0,0.15
23,0.855223,0.11418682,0.20632286,0.08582377,240.0,-8.973285,0.7,480.0,0.1
24,0.8552597,0.11412922,0.20638664,0.08769127,250.0,-5.9810987,0.8,500.0,0.2
25,0.85452586,0.114695765,0.20648883,0.08901869,260.0,-12.564793,0.4,520.0,0.2
26,0.85459113,0.1151346,0.20664501,0.090143874,270.0,-10.593028,0.6,540.0,0.05
27,0.8546408,0.1151484,0.20656155,0.09072546,280.0,-9.286062,0.7,560.0,0.05
28,0.8544044,0.115491666,0.20633657,0.09202704,290.0,-5.181357,1.0,580.0,0.2
29,0.85414916,0.11507676,0.20631534,0.09231976,300.0,-8.075432,0.5,600.0,0.25
30,0.85432094,0.115030326,0.20625187,0.09250982,310.0,-6.852033,0.9,620.0,0.1
31,0.8543217,0.11515793,0.20625691,0.092987254,320.0,-8.93867,0.5,640.0,0.2
32,0.8541,0.115300536,0.20600756,0.09405449,330.0,-8.020365,0.6,660.0,0.25
33,0.8537345,0.11530746,0.20616375,0.09472162,340.0,-8.027449,0.6,680.0,0.15
34,0.8538568,0.11553951,0.20625134,0.09515843,350.0,-8.36165,0.8,700.0,0.15
35,0.8536382,0.115235485,0.20621994,0.09571516,360.0,-4.636475,1.0,720.0,0.15
36,0.85354763,0.11533699,0.20616905,0.096238114,370.0,-12.934013,0.4,740.0,0.35
37,0.8534291,0.11545021,0.20601238,0.09744895,380.0,-6.899564,0.9,760.0,0.2
38,0.85315514,0.11567076,0.20598365,0.09879272,390.0,-7.285497,0.9,780.0,0.25
39,0.8532923,0.11620176,0.2060382,0.09940091,400.0,-9.722883,0.7,800.0,0.05
40,0.85316205,0.11618557,0.20607382,0.099619105,410.0,-8.258791,0.6,820.0,0.3
41,0.85307735,0.11610968,0.20602362,0.099904194,420.0,-11.451859,0.7,840.0,0.25
42,0.8531172,0.11645987,0.20551714,0.10066478,430.0,-7.3800383,0.7,860.0,0.2
43,0.85302025,0.11711085,0.20566057,0.10138277,440.0,-6.7475405,0.5,880.0,0.25
44,0.85277444,0.11698327,0.20553993,0.10146744,450.0,-5.469897,0.9,900.0,0.35
45,0.85305685,0.11759665,0.20572548,0.102836736,460.0,-6.458879,0.9,920.0,0.1
46,0.8529261,0.11792245,0.2056811,0.10323915,470.0,-7.414392,0.7,940.0,0.3
47,0.85322833,0.11840544,0.2056628,0.103763126,480.0,-7.300975,0.5,960.0,0.2
48,0.8531936,0.11929822,0.20536375,0.1047051,490.0,-7.757543,0.5,980.0,0.3
49,0.85305065,0.11947087,0.20535688,0.10538833,500.0,-7.170375,0.7,1000.0,0.25
50,0.8528643,0.11997213,0.20520946,0.1058138,510.0,-3.8558488,0.9,1020.0,0.3
51,0.8526721,0.1197075,0.20519768,0.106211655,520.0,-12.097646,0.4,1040.0,0.35
52,0.85239273,0.12054247,0.20509987,0.10707155,530.0,-7.5302444,0.8,1060.0,0.2
53,0.85228974,0.12079505,0.20488451,0.10746916,540.0,-4.48413,0.8,1080.0,0.35
54,0.8522385,0.12060875,0.20488462,0.10775297,550.0,-6.04001,0.8,1100.0,0.4
55,0.8518972,0.12050613,0.20481968,0.108175986,560.0,-6.557293,0.8,1120.0,0.35
56,0.851803,0.120540164,0.20510031,0.108820766,570.0,-8.942601,0.6,1140.0,0.4
57,0.8516326,0.120403744,0.20521708,0.1087734,580.0,-7.237995,0.7,1160.0,0.5
