epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.865473,0.10005135,0.20731175,0.040327154,10.0,-1.7714449,0.0,20.0,0.0
1,0.8650444,0.100579716,0.20736668,0.04358382,20.0,-2.5883386,0.2,40.0,0.05
2,0.8638568,0.10080715,0.20745276,0.04983488,30.0,-3.0137575,0.2,60.0,0.1
3,0.8631949,0.10095952,0.20744705,0.05150131,40.0,-3.263453,0.3,80.0,0.1
4,0.8625557,0.10080776,0.20719673,0.053770047,50.0,-4.6070867,0.2,100.0,0.15
5,0.86179715,0.10080462,0.20715146,0.05477158,60.0,-3.2353473,0.6,120.0,0.15
6,0.8611004,0.101306446,0.2070567,0.057572126,70.0,-4.8281555,0.6,140.0,0.05
7,0.86060643,0.10251677,0.20705116,0.059361525,80.0,-3.9072106,0.8,160.0,0.05
8,0.85999006,0.10245705,0.20714828,0.060767107,90.0,-4.982708,0.7,180.0,0.05
9,0.8594006,0.10292068,0.20713045,0.06298386,100.0,-5.6973195,0.5,200.0,0.05
10,0.85899705,0.10375365,0.2067314,0.06549839,110.0,-5.250549,0.6,220.0,0.0
11,0.8584924,0.103679575,0.2066645,0.06728579,120.0,-7.53739,0.4,240.0,0.0
12,0.85785097,0.10454467,0.20657748,0.0694149,130.0,-4.8425393,0.8,260.0,0.1
13,0.8574869,0.105024524,0.20629631,0.07113279,140.0,-5.3548193,0.9,280.0,0.0
14,0.85677177,0.105177045,0.20622014,0.07407964,150.0,-7.050808,0.6,300.0,0.0
15,0.8564791,0.106145374,0.2062892,0.07757492,160.0,-7.803932,0.4,320.0,0.0
16,0.85577637,0.10742267,0.20578995,0.07917347,170.0,-8.573087,0.3,340.0,0.05
17,0.85538334,0.10891297,0.20567405,0.0813823,180.0,-8.994878,0.5,360.0,0.1
18,0.85455924,0.10962772,0.20557675,0.08292828,190.0,-8.265997,0.6,380.0,0.0
19,0.8543315,0.112072416,0.20565122,0.08511428,200.0,-5.5303082,0.6,400.0,0.2
20,0.85370964,0.11278033,0.20588703,0.08710024,210.0,-6.3688707,0.9,420.0,0.15
21,0.8537886,0.11382269,0.20594129,0.089207366,220.0,-8.393495,0.5,440.0,0.1
22,0.85377836,0.11414736,0.20614272,0.09072572,230.0,-8.58201,0.4,460.0,0.15
23,0.85318035,0.1149199,0.20611711,0.09176809,240.0,-10.485121,0.3,480.0,0.15
24,0.8532746,0.11521154,0.2058649,0.09259632,250.0,-10.074559,0.4,500.0,0.1
25,0.8525245,0.11608324,0.20578018,0.09299075,260.0,-8.63106,0.7,520.0,0.1
26,0.8521857,0.11614573,0.20568666,0.09477503,270.0,-3.9870915,0.8,540.0,0.1
27,0.8521053,0.11593773,0.20563212,0.09559942,280.0,-6.5791597,0.7,560.0,0.1
28,0.85143787,0.11706921,0.20536329,0.09681023,290.0,-11.698507,0.5,580.0,0.15
29,0.8508381,0.11790783,0.20536551,0.09793477,300.0,-7.475322,0.6,600.0,0.25
30,0.8503377,0.117889024,0.20547847,0.098889835,310.0,-8.411461,0.2,620.0,0.15
31,0.85011077,0.11836197,0.20524246,0.100112125,320.0,-5.8521757,0.6,640.0,0.15
32,0.849989,0.11863905,0.20543814,0.10140486,330.0,-10.123364,0.6,660.0,0.15
33,0.8496348,0.11992684,0.20576087,0.103200644,340.0,-9.85467,0.3,680.0,0.1
34,0.84972066,0.11969652,0.20587252,0.10381416,350.0,-8.844546,0.4,700.0,0.2
35,0.84931785,0.119478166,0.20592153,0.104354545,360.0,-3.7254958,0.7,720.0,0.25
36,0.84890956,0.120558046,0.2058846,0.105958186,370.0,-8.692342,0.6,740.0,0.15
37,0.8488953,0.12038485,0.20568466,0.1063128,380.0,-4.595093,0.8,760.0,0.15
38,0.8491308,0.12021902,0.20582518,0.10668129,390.0,-7.6748734,0.7,780.0,0.25
39,0.848885,0.12062634,0.2058147,0.107823886,400.0,-8.881119,0.6,800.0,0.25
40,0.84886724,0.121006496,0.20573099,0.10826178,410.0,-2.7773035,0.8,820.0,0.2
41,0.84854347,0.121918745,0.20586027,0.10940902,420.0,-5.042686,0.7,840.0,0.2
42,0.84882903,0.1220209,0.20573944,0.10996683,430.0,-4.843237,0.8,860.0,0.2
43,0.84909105,0.12218204,0.20587456,0.110328406,440.0,-3.9890544,0.9,880.0,0.25
44,0.8491253,0.12218976,0.2060734,0.1107748,450.0,-5.382744,0.8,900.0,0.25
45,0.8491747,0.12203893,0.20607717,0.110932834,460.0,-5.9026823,0.7,920.0,0.4
46,0.8490661,0.12174762,0.20634557,0.111146525,470.0,-6.302796,0.8,940.0,0.45
47,0.84917116,0.12146663,0.20640886,0.11133425,480.0,-6.5103354,0.6,960.0,0.5
48,0.8491135,0.12104001,0.20643519,0.111402884,490.0,-2.941195,0.9,980.0,0.4
49,0.84877855,0.12233671,0.20656002,0.11215047,500.0,-2.50082,1.0,1000.0,0.25
50,0.84856653,0.12273604,0.206516,0.11260566,510.0,-3.168328,0.9,1020.0,0.25
51,0.84850806,0.1234188,0.20670307,0.11322242,520.0,-4.6243753,0.9,1040.0,0.25
52,0.84834176,0.12353722,0.20676468,0.113879785,530.0,-3.6740327,0.8,1060.0,0.2
53,0.8483687,0.12335434,0.20689547,0.11413087,540.0,-4.2400866,0.7,1080.0,0.45
54,0.8480933,0.12395581,0.20711853,0.11455259,550.0,-3.9589534,0.8,1100.0,0.25
55,0.84810257,0.123930775,0.20735006,0.11500755,560.0,-2.3208473,0.8,1120.0,0.2
56,0.8482744,0.12387738,0.20748419,0.11517046,570.0,-6.136779,0.8,1140.0,0.35
57,0.8479696,0.1238308,0.207514,0.11538975,580.0,-5.4227495,0.5,1160.0,0.5
58,0.8479766,0.12360847,0.20745447,0.11541924,590.0,-3.3576152,0.9,1180.0,0.5
59,0.8479759,0.12361922,0.20758,0.11541729,600.0,-2.3234715,1.0,1200.0,0.35
60,0.84805536,0.12336729,0.20748919,0.11548856,610.0,-2.2608023,0.9,1220.0,0.45
61,0.8478349,0.12386479,0.20757793,0.11608351,620.0,-2.6583562,0.9,1240.0,0.3
62,0.8478177,0.12386769,0.20761211,0.116189234,630.0,-7.7037506,0.7,1260.0,0.45
63,0.8479994,0.12427767,0.20768215,0.11662382,640.0,-1.4791319,1.0,1280.0,0.3
64,0.8480351,0.12489302,0.20766397,0.116816215,650.0,-5.396179,0.7,1300.0,0.45
65,0.8480138,0.124902286,0.2077219,0.11701896,660.0,-4.3857083,0.8,1320.0,0.35
66,0.84789985,0.12547344,0.20793097,0.11733705,670.0,-4.135264,0.9,1340.0,0.45
67,0.84798414,0.12587528,0.20808233,0.117412984,680.0,-4.3923182,0.9,1360.0,0.5
68,0.84813017,0.12576048,0.20814317,0.1174208,690.0,-1.8883841,1.0,1380.0,0.45
69,0.84828514,0.12598167,0.20826612,0.11771204,700.0,-1.8971962,1.0,1400.0,0.3
70,0.84809166,0.12628923,0.20809908,0.11777604,710.0,-7.990963,0.7,1420.0,0.45
