,epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,0.8680534025000001,0.0994968175,0.20740052249999996,0.033062165500000004,10.0,-1.5521734500000002,0.15,20.0,0.025
1,1.0,0.8680119475,0.099576256,0.2074029125,0.03407611125,20.0,-2.37248205,0.125,40.0,0.1
2,2.0,0.8679576600000001,0.09959616375000001,0.20738795000000002,0.03448818275,30.0,-2.8131350499999996,0.25,60.0,0.0625
3,3.0,0.867911275,0.09963448275,0.2073828475,0.035083259750000005,40.0,-3.079166525,0.5499999999999999,80.0,0.0625
4,4.0,0.8678746500000001,0.09965312875,0.2073857825,0.0355376595,50.0,-3.8470470000000003,0.4,100.0,0.08750000000000001
5,5.0,0.867846565,0.0996613535,0.2073954725,0.0361333715,60.0,-4.5637426,0.4,120.0,0.0875
6,6.0,0.8677997150000001,0.09973825224999999,0.2073885875,0.03667698925,70.0,-4.452740275,0.5750000000000001,140.0,0.0125
7,7.0,0.8677434249999999,0.09978818249999999,0.2073817775,0.037084581000000005,80.0,-4.066805675,0.7749999999999999,160.0,0.0625
8,8.0,0.86770371,0.099846265,0.20737279249999999,0.037519984,90.0,-4.2341033249999995,0.675,180.0,0.125
9,9.0,0.867662405,0.099902718,0.2073742825,0.03810633425,100.0,-6.124855675,0.4,200.0,0.025
10,10.0,0.8676262625,0.09992887350000002,0.2073587525,0.03867500925,110.0,-5.895536325,0.475,220.0,0.037500000000000006
11,11.0,0.8675857025,0.09996363650000001,0.2073481375,0.0392118335,120.0,-6.5098765,0.525,240.0,0.05
12,12.0,0.8675523599999999,0.10002157525000001,0.2073403075,0.0396633975,130.0,-7.08630705,0.425,260.0,0.037500000000000006
13,13.0,0.8674987675,0.10013897725000001,0.2073284575,0.04040173075,140.0,-7.5461762,0.5,280.0,0.0125
14,14.0,0.8674648,0.10020558375,0.207333545,0.041130624500000004,150.0,-6.619233075,0.7,300.0,0.0625
15,15.0,0.8674220400000001,0.1003104775,0.2073261525,0.04195787224999999,160.0,-6.402516125,0.6,320.0,0.025
16,16.0,0.8673902625,0.1003480025,0.2073092925,0.04261183175000001,170.0,-8.27990515,0.42500000000000004,340.0,0.07500000000000001
