epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86677366,0.099340655,0.20720536,0.03629385,10.0,-1.8035834,0.2,20.0,0.0
1,0.86673504,0.0993495,0.20717281,0.036833953,20.0,-2.2899518,0.2,40.0,0.05
2,0.86662406,0.099473566,0.20712954,0.03767645,30.0,-3.2080035,0.2,60.0,0.0
3,0.86650354,0.09950364,0.2071115,0.03802249,40.0,-3.723063,0.3,80.0,0.2
4,0.8664182,0.09951355,0.20711102,0.038758423,50.0,-4.3078203,0.3,100.0,0.1
5,0.86640054,0.099590026,0.20709711,0.040087856,60.0,-3.3777778,0.7,120.0,0.1
6,0.8663225,0.09958359,0.20711851,0.04091642,70.0,-5.0800424,0.6,140.0,0.1
7,0.8662338,0.09958837,0.207059,0.04130862,80.0,-4.1216707,0.7,160.0,0.2
8,0.8660709,0.09969417,0.20702328,0.04211846,90.0,-3.7590652,1.0,180.0,0.0
9,0.8660376,0.099680394,0.20703985,0.04241085,100.0,-5.9690533,0.6,200.0,0.0
10,0.8660218,0.0997101,0.20706931,0.042884875,110.0,-4.348148,0.8,220.0,0.0
11,0.8658597,0.10005028,0.20707636,0.043514214,120.0,-4.6321707,1.0,240.0,0.1
12,0.8657897,0.100075684,0.20710945,0.04438979,130.0,-5.965795,0.7,260.0,0.0
13,0.86571527,0.10021108,0.20703547,0.045286287,140.0,-6.3829,0.8,280.0,0.0
14,0.86567384,0.100393236,0.20698625,0.04663898,150.0,-8.418489,0.4,300.0,0.05
15,0.86556524,0.10049981,0.20693813,0.04685068,160.0,-7.482486,0.6,320.0,0.1
16,0.8654933,0.100579165,0.20690647,0.047671434,170.0,-6.4736414,0.7,340.0,0.05
17,0.8655119,0.10075793,0.20689982,0.048297394,180.0,-8.358014,0.5,360.0,0.05
18,0.8654627,0.10075878,0.20689365,0.04933364,190.0,-6.121832,0.8,380.0,0.1
19,0.8654859,0.100966714,0.2068922,0.05017715,200.0,-5.7583513,0.9,400.0,0.15
