epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86714745,0.0999144,0.2071844,0.035402037,10.0,-1.8005955,0.1,20.0,0.05
1,0.86696416,0.0999583,0.20717676,0.03623659,20.0,-2.9641583,0.0,40.0,0.05
2,0.866739,0.100140095,0.20715742,0.037486263,30.0,-3.3155632,0.2,60.0,0.05
3,0.866635,0.10022674,0.20716721,0.03810384,40.0,-4.2257752,0.0,80.0,0.15
4,0.8663707,0.10017494,0.20715876,0.03952512,50.0,-4.113298,0.4,100.0,0.2
5,0.8661787,0.100271165,0.20710978,0.040584337,60.0,-5.198201,0.3,120.0,0.05
6,0.8660455,0.100299895,0.20710175,0.040774774,70.0,-4.4744787,0.5,140.0,0.05
7,0.86594397,0.100421466,0.20711052,0.042425238,80.0,-5.5124846,0.4,160.0,0.0
8,0.86576515,0.100860834,0.20705011,0.043159742,90.0,-5.3854957,0.5,180.0,0.05
9,0.86566764,0.10103652,0.20701218,0.043971166,100.0,-6.758371,0.3,200.0,0.05
10,0.86551017,0.10122144,0.20696907,0.04439271,110.0,-6.5137835,0.6,220.0,0.05
11,0.8654068,0.101542495,0.206991,0.04593573,120.0,-7.5650764,0.4,240.0,0.05
12,0.8651407,0.10176182,0.20690204,0.046511553,130.0,-6.3778486,0.7,260.0,0.0
13,0.864916,0.10236088,0.20687115,0.04840312,140.0,-6.2328014,0.9,280.0,0.05
14,0.86474174,0.10252427,0.20687312,0.048668634,150.0,-5.4516954,0.8,300.0,0.05
15,0.8646042,0.1026176,0.20690913,0.049575035,160.0,-6.7129145,0.8,320.0,0.0
16,0.8644526,0.102759786,0.20690142,0.05044321,170.0,-5.605196,0.9,340.0,0.0
17,0.86424685,0.10294912,0.20687649,0.051407374,180.0,-8.421753,0.6,360.0,0.1
18,0.8640919,0.1032838,0.20687775,0.052576084,190.0,-10.299685,0.5,380.0,0.0
19,0.86371356,0.104531266,0.2069022,0.05480102,200.0,-8.937693,0.6,400.0,0.0
20,0.86351365,0.10513651,0.20678847,0.056644008,210.0,-9.658049,0.4,420.0,0.0
21,0.86333084,0.1052024,0.2067875,0.057824135,220.0,-7.313951,0.8,440.0,0.1
22,0.86318225,0.105593465,0.206841,0.058962278,230.0,-7.5473986,0.7,460.0,0.2
23,0.86292726,0.10592242,0.20671639,0.060562667,240.0,-7.174619,0.6,480.0,0.15
24,0.8627381,0.10610726,0.20671692,0.06173362,250.0,-10.251219,0.3,500.0,0.05
25,0.86267424,0.10636642,0.20670237,0.06302362,260.0,-9.031347,0.7,520.0,0.15
26,0.8624914,0.10665683,0.20671088,0.06394967,270.0,-5.7269754,0.7,540.0,0.3
27,0.86238736,0.106706224,0.206681,0.06495712,280.0,-9.96783,0.4,560.0,0.25
28,0.8624351,0.10690934,0.20674087,0.065510064,290.0,-7.918907,0.4,580.0,0.3
29,0.8623328,0.1070759,0.20674813,0.06616138,300.0,-6.9840994,0.5,600.0,0.2
30,0.8623155,0.10752207,0.20667973,0.06695604,310.0,-7.129014,0.7,620.0,0.3
31,0.86218387,0.107759334,0.20668454,0.06746824,320.0,-6.1262007,0.7,640.0,0.3
32,0.8620804,0.10776875,0.20662984,0.0679604,330.0,-7.7294035,0.5,660.0,0.1
33,0.86205477,0.10774001,0.20662868,0.06896759,340.0,-8.299912,0.6,680.0,0.35
34,0.86186767,0.107861795,0.20652722,0.06987707,350.0,-10.601893,0.4,700.0,0.15
35,0.861857,0.10894821,0.20651217,0.07068931,360.0,-4.818304,0.8,720.0,0.1
36,0.86181974,0.10924866,0.20652708,0.07206274,370.0,-6.3010383,0.6,740.0,0.25
37,0.8617606,0.10913261,0.20658173,0.07243876,380.0,-5.054213,0.6,760.0,0.45
38,0.8616764,0.109137416,0.20659038,0.07290894,390.0,-4.3202567,0.8,780.0,0.25
39,0.8615487,0.109428324,0.20669176,0.073425084,400.0,-5.6370654,0.7,800.0,0.3
40,0.8614822,0.10955646,0.20671484,0.07402394,410.0,-5.545657,0.6,820.0,0.25
41,0.86151433,0.10956756,0.2067608,0.0745481,420.0,-7.468615,0.7,840.0,0.3
42,0.8613806,0.10978357,0.20681608,0.07538547,430.0,-8.180771,0.6,860.0,0.35
43,0.86133385,0.10987181,0.20686604,0.07594647,440.0,-7.1441336,0.7,880.0,0.45
44,0.86130315,0.10993364,0.20675224,0.07663273,450.0,-9.232783,0.5,900.0,0.3
45,0.8611992,0.110084556,0.20674595,0.07732818,460.0,-3.9661517,0.9,920.0,0.2
46,0.86102015,0.11036396,0.20668654,0.07824509,470.0,-11.140707,0.4,940.0,0.45
47,0.86081,0.11087055,0.20669255,0.07899661,480.0,-7.3989687,0.7,960.0,0.25
48,0.860696,0.111131765,0.20665306,0.079588234,490.0,-5.416463,0.8,980.0,0.35
49,0.860735,0.111625046,0.20664951,0.080520436,500.0,-4.0742354,0.8,1000.0,0.25
50,0.86069626,0.111809604,0.20670058,0.08108742,510.0,-7.563195,0.4,1020.0,0.35
51,0.86059475,0.11214062,0.20667215,0.081686355,520.0,-5.9317245,0.9,1040.0,0.3
52,0.86042136,0.11259458,0.20667674,0.08236204,530.0,-3.8599823,0.7,1060.0,0.35
53,0.86044574,0.112759195,0.2066835,0.08259515,540.0,-9.813371,0.4,1080.0,0.55
54,0.86042094,0.11268327,0.20670386,0.08291415,550.0,-3.514218,1.0,1100.0,0.2
55,0.8602896,0.11283728,0.20666899,0.08329355,560.0,-4.9500237,0.8,1120.0,0.35
56,0.86027426,0.11302101,0.20662394,0.08372037,570.0,-3.4982586,0.9,1140.0,0.5
57,0.8602585,0.11307291,0.20670435,0.08413182,580.0,-3.7714546,0.8,1160.0,0.3
58,0.8602355,0.11299185,0.20673475,0.08453724,590.0,-3.583672,0.8,1180.0,0.5
59,0.86014146,0.11301265,0.20663303,0.08495677,600.0,-6.091574,0.7,1200.0,0.2
60,0.86014813,0.11318019,0.20654438,0.0854322,610.0,-2.0729315,1.0,1220.0,0.3
61,0.86005574,0.11341841,0.20652589,0.08587153,620.0,-3.2149186,0.8,1240.0,0.4
62,0.8599732,0.113333315,0.20647544,0.08599319,630.0,-4.6912622,0.9,1260.0,0.5
63,0.86004585,0.11337942,0.20654054,0.08626818,640.0,-1.8636242,0.9,1280.0,0.5
64,0.86007625,0.11351504,0.20657627,0.08638492,650.0,-4.636196,0.8,1300.0,0.4
65,0.85995483,0.113397,0.20657845,0.08660188,660.0,-1.5055668,0.9,1320.0,0.5
66,0.8599377,0.113517046,0.20664948,0.08706022,670.0,-2.4412398,0.8,1340.0,0.3
67,0.85995024,0.11364025,0.2066974,0.08749755,680.0,-5.582534,0.6,1360.0,0.4
68,0.85983664,0.11409724,0.20672043,0.087845415,690.0,-3.7569168,0.8,1380.0,0.55
69,0.85983425,0.114214025,0.20672867,0.08800048,700.0,-7.1363688,0.5,1400.0,0.4
70,0.8598969,0.11415178,0.20674255,0.08817306,710.0,-4.0122333,0.8,1420.0,0.5
71,0.8598966,0.114389576,0.20678917,0.088491604,720.0,-1.4273142,1.0,1440.0,0.45
72,0.8599184,0.11437724,0.20683165,0.08860342,730.0,-1.4750644,1.0,1460.0,0.45
73,0.85989887,0.11447802,0.20684189,0.088783294,740.0,-1.4334025,1.0,1480.0,0.5
74,0.8598462,0.114386894,0.20687038,0.08877917,750.0,-2.1298835,0.9,1500.0,0.6
75,0.8598382,0.11442131,0.20689677,0.08900675,760.0,-2.688119,0.8,1520.0,0.45
76,0.85984063,0.11451013,0.2068367,0.08916837,770.0,-2.230589,0.8,1540.0,0.55
77,0.8598409,0.11447686,0.20686167,0.089322306,780.0,-1.4718645,1.0,1560.0,0.55
78,0.85991335,0.11447954,0.20689672,0.08944277,790.0,-2.7502196,0.9,1580.0,0.4
79,0.8599186,0.11461208,0.20690729,0.08964878,800.0,-1.7105715,1.0,1600.0,0.7
80,0.8600018,0.11487808,0.2069828,0.08984933,810.0,-1.5075657,1.0,1620.0,0.45
81,0.8599186,0.11486126,0.20693655,0.090116546,820.0,-4.320695,0.6,1640.0,0.35
82,0.85988,0.11493405,0.20691374,0.090338334,830.0,-3.597178,0.7,1660.0,0.55
83,0.85983706,0.11506542,0.20691927,0.090490386,840.0,-4.9518805,0.9,1680.0,0.45
84,0.859766,0.11516387,0.20695876,0.090789035,850.0,-2.0748112,1.0,1700.0,0.55
85,0.8597086,0.11527484,0.20695046,0.09092233,860.0,-3.2114422,0.8,1720.0,0.45
86,0.8596068,0.115185104,0.20694953,0.090931356,870.0,-1.6612675,1.0,1740.0,0.7
87,0.8595678,0.11518069,0.20700188,0.091094114,880.0,-3.8096614,0.9,1760.0,0.45
88,0.8595035,0.11507224,0.20695049,0.091092154,890.0,-2.0727494,1.0,1780.0,0.65
89,0.85952884,0.11505395,0.20696475,0.09119113,900.0,-2.4908152,0.8,1800.0,0.7
90,0.85943437,0.11508339,0.20684132,0.09133628,910.0,-2.7857199,0.9,1820.0,0.5
91,0.85938746,0.11508137,0.2068369,0.09143461,920.0,-1.8491055,0.9,1840.0,0.45
92,0.8592246,0.11525715,0.2068124,0.09163401,930.0,-1.615185,1.0,1860.0,0.55
93,0.8592095,0.1151647,0.20678465,0.09169677,940.0,-2.7002134,0.8,1880.0,0.65
94,0.85926133,0.115149595,0.20676379,0.09168186,950.0,-2.1666303,0.9,1900.0,0.65
