epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8671208,0.09950461,0.2073751,0.03231486,10.0,-1.7719291,0.0,20.0,0.1
1,0.86708874,0.09951248,0.20736855,0.032382235,20.0,-2.6949112,0.0,40.0,0.05
2,0.8670113,0.09952142,0.20734578,0.034087576,30.0,-3.4103928,0.1,60.0,0.05
3,0.8669174,0.09953938,0.20732763,0.034662634,40.0,-3.6012435,0.4,80.0,0.15
4,0.8669087,0.09962801,0.20733938,0.035510182,50.0,-3.1376188,0.6,100.0,0.05
5,0.8668125,0.09967669,0.2073335,0.036346223,60.0,-4.290254,0.5,120.0,0.05
6,0.8667157,0.09979305,0.20730174,0.036850423,70.0,-3.371832,0.8,140.0,0.05
7,0.8666678,0.09977883,0.20731352,0.037516776,80.0,-4.5463433,0.6,160.0,0.15
8,0.8666372,0.09993849,0.2072882,0.038712274,90.0,-5.5992556,0.4,180.0,0.05
9,0.86661243,0.10002474,0.20727424,0.039756343,100.0,-3.91689,1.0,200.0,0.1
10,0.86657,0.10005632,0.20725909,0.04069132,110.0,-4.717242,0.8,220.0,0.1
11,0.8665238,0.100072406,0.2072577,0.041452084,120.0,-5.290538,0.8,240.0,0.05
12,0.8665071,0.10008321,0.20726234,0.041753616,130.0,-6.5657187,0.7,260.0,0.0
13,0.86645126,0.100197785,0.20723933,0.043092903,140.0,-4.928186,0.9,280.0,0.0
14,0.8663588,0.10035628,0.20724669,0.04415771,150.0,-6.6861815,0.6,300.0,0.1
15,0.8663111,0.10048554,0.20723295,0.045226306,160.0,-10.853591,0.2,320.0,0.05
16,0.8662768,0.10064292,0.2072222,0.04612737,170.0,-9.087737,0.3,340.0,0.1
17,0.8661491,0.10091379,0.20717041,0.0470352,180.0,-6.680804,0.8,360.0,0.0
18,0.8661191,0.100975595,0.20718955,0.04738006,190.0,-7.6498156,0.8,380.0,0.05
19,0.8660593,0.1012151,0.20714861,0.04819439,200.0,-8.94067,0.5,400.0,0.05
20,0.86595005,0.10128718,0.20718907,0.048856568,210.0,-6.23363,0.7,420.0,0.15
21,0.8658902,0.10142491,0.20720357,0.049755517,220.0,-6.525691,0.7,440.0,0.05
22,0.8658395,0.101505496,0.20719922,0.05035451,230.0,-9.916968,0.5,460.0,0.0
23,0.8657935,0.10165606,0.20720378,0.051075988,240.0,-4.9193807,0.8,480.0,0.15
24,0.86573845,0.10212499,0.20718576,0.05213244,250.0,-9.829524,0.6,500.0,0.15
25,0.86564064,0.10246123,0.20712736,0.052973002,260.0,-8.802607,0.8,520.0,0.05
26,0.8656115,0.10252372,0.20716849,0.05339096,270.0,-5.2083783,0.8,540.0,0.1
27,0.86557275,0.102679364,0.2071519,0.053966776,280.0,-6.0523214,1.0,560.0,0.15
28,0.8654768,0.10293708,0.20715639,0.054634556,290.0,-9.316178,0.5,580.0,0.05
29,0.8654323,0.102957785,0.20715585,0.05510766,300.0,-6.1462145,0.7,600.0,0.1
30,0.8653362,0.10299763,0.20714495,0.055486206,310.0,-2.4406009,1.0,620.0,0.3
31,0.8652652,0.10302171,0.20715085,0.05588043,320.0,-3.8864052,0.9,640.0,0.2
32,0.8652348,0.10305488,0.20719011,0.056522846,330.0,-5.794443,0.8,660.0,0.2
33,0.86517507,0.10305711,0.20718847,0.056869116,340.0,-10.131399,0.4,680.0,0.3
34,0.86508274,0.10336459,0.20723091,0.05762754,350.0,-7.523719,0.7,700.0,0.1
35,0.8650649,0.10349884,0.20724846,0.058267947,360.0,-5.0764627,0.8,720.0,0.1
36,0.8649883,0.10365456,0.20723526,0.058721136,370.0,-6.6455564,0.9,740.0,0.4
37,0.8648966,0.10396282,0.2072256,0.059338495,380.0,-6.8163214,0.5,760.0,0.2
38,0.86480266,0.104112364,0.20721641,0.059760798,390.0,-10.351571,0.3,780.0,0.25
39,0.8647669,0.1041595,0.207236,0.06018015,400.0,-11.135939,0.3,800.0,0.25
40,0.86474156,0.104290366,0.20719609,0.060656603,410.0,-4.3926477,0.8,820.0,0.15
41,0.8646806,0.10446588,0.20717205,0.061202105,420.0,-8.969505,0.5,840.0,0.3
42,0.86465245,0.10455531,0.20714459,0.061771967,430.0,-6.981088,0.8,860.0,0.25
43,0.8646374,0.10465052,0.20715025,0.062244095,440.0,-7.363822,0.7,880.0,0.25
44,0.86462164,0.10469241,0.20713744,0.062525004,450.0,-8.307032,0.6,900.0,0.35
45,0.86458826,0.10476556,0.20705986,0.06294324,460.0,-7.9978895,0.5,920.0,0.35
46,0.8645883,0.10492492,0.20703577,0.063606255,470.0,-7.2390985,0.3,940.0,0.15
47,0.8645396,0.10493157,0.20703097,0.06387354,480.0,-5.205949,0.8,960.0,0.4
48,0.8644634,0.105078004,0.20704459,0.06421398,490.0,-7.8831367,0.4,980.0,0.35
49,0.8644218,0.10531026,0.2070487,0.064776056,500.0,-6.7231765,0.6,1000.0,0.2
50,0.8643493,0.10534444,0.20705284,0.06519713,510.0,-8.759836,0.4,1020.0,0.25
51,0.86427313,0.10541322,0.20702383,0.06566319,520.0,-7.034397,0.5,1040.0,0.25
52,0.8642002,0.10551056,0.207004,0.06604668,530.0,-4.1311674,0.7,1060.0,0.25
53,0.8641637,0.10556099,0.20699255,0.06638796,540.0,-6.011119,0.5,1080.0,0.2
